"reference_date","target","horizon","location","target_end_date","output_type","output_type_id","value"
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.01,246.924694119056
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.025,344.581544386715
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.05,413.154399303438
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.1,446.772014182793
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.15,475.860142339756
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.2,491.518057362982
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.25,507.671890858321
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.3,510.488442895578
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.35,520.211752851574
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.4,540.512356639027
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.45,554.091110475237
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.5,563.406738107049
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.55,569.617045565803
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.6,581.409357595881
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.65,588.494972144971
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.7,596.157181235125
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.75,605.577948318203
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.8,628.646634376016
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.85,671.912562709732
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.9,699.402513261528
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.95,732.129882594302
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.975,826.932268482866
2025-02-15,"wk inc flu hosp",0,"01",2025-02-15,"quantile",0.99,975.603523126306
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.01,9.14815283086645
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.025,9.53101565938988
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.05,11.5688689113497
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.1,14.6708923756921
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.15,16.310442044705
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.2,18.1323642207247
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.25,19.5964453217598
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.3,21.1319164460478
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.35,22.0650282167593
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.4,22.9705359371928
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.45,24.6856889197119
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.5,25.4889386704758
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.55,26.3018134511521
2025-02-15,"wk inc flu hosp",0,"02",2025-02-15,"quantile",0.6,26.3605644502772
