"reference_date","target","horizon","location","target_end_date","output_type","output_type_id","value"
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.01,107.732867379703
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.025,137.177164684519
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.05,157.784050339212
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.1,184.004934844724
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.15,208.036670736542
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.2,224.217700648602
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.25,235.63592101207
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.3,237.848256759221
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.35,241.575612167327
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.4,249.947824905005
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.45,251.124554112762
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.5,252.914979922563
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.55,258.290521560245
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.6,265.126815547863
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.65,267.534910182046
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.7,274.35757851102
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.75,281.950588212991
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.8,289.996702300826
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.85,294.908756105144
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.9,313.93889356816
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.95,334.550159079397
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.975,355.099362433164
2024-12-21,"wk inc flu hosp",0,"01",2024-12-21,"quantile",0.99,417.946788194708
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.01,9.35458907196851
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.025,10.7706953680502
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.05,12.0465733837669
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.1,13.521932351925
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.15,15.0002700497091
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.2,16.3281793976565
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.25,17.6416169276467
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.3,18.9720500133015
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.35,20.5347167167331
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.4,21.717302230848
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.45,22.7140152138342
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.5,23.631321499407
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.55,24.9719900345147
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.6,26.1947115314799
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.65,27.8273655895624
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.7,29.4206994186725
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.75,31.1630157502542
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.8,32.6577716339428
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.85,34.3507331205951
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.9,38.134937653151
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.95,43.4720995402914
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.975,45.9533969688811
2024-12-21,"wk inc flu hosp",0,"02",2024-12-21,"quantile",0.99,53.5766807838242
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.01,464.489178093138
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.025,556.233544178454
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.05,676.762173506991
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.1,781.29314395212
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.15,844.367807928989
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.2,866.700315667817
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.25,886.853399619662
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.3,911.42463029063
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.35,917.611907192617
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.4,919.205856312521
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.45,959.935549559691
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.5,976.921401650024
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.55,984.778246173803
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.6,990.329491217927
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.65,990.59465240095
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.7,1051.59301995718
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.75,1088.55586131849
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.8,1138.11959522261
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.85,1169.5023307886
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.9,1262.56664196561
2024-12-21,"wk inc flu hosp",0,"04",2024-12-21,"quantile",0.95,1385.84343017957
