"reference_date","target","horizon","location","target_end_date","output_type","output_type_id","value"
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.01,93.0018862591873
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.025,141.622103253378
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.05,182.975039596363
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.1,207.777200013
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.15,217.490377479695
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.2,225.107458282502
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.25,233.535832435392
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.3,246.307652340635
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.35,251.326547800095
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.4,256.004920152534
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.45,266.060902416316
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.5,271.722029084754
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.55,272.605089443037
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.6,277.44149987276
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.65,292.301816356912
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.7,296.499010861679
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.75,304.889075002143
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.8,311.231744274124
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.85,326.541044829886
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.9,342.547383706813
2025-03-08,"wk inc flu hosp",0,"01",2025-03-08,"quantile",0.95,377.396221338245
