"reference_date","target","horizon","location","target_end_date","output_type","output_type_id","value"
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.01,0.997434768111153
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.025,3.58391046130283
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.05,6.56897798341395
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.1,8.82480575152702
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.15,11.2678941063223
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.2,13.5264325971593
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.25,13.7597782045231
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.3,15.9021403431723
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.35,16.6122055637698
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.4,18.1308021688298
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.45,18.7357267376351
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.5,20.2222730275651
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.55,22.2366178994213
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.6,23.7184231434891
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.65,25.3467523057551
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.7,27.502892283163
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.75,29.2271564495548
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.8,31.3801476447871
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.85,34.5714159885147
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.9,38.9450937326924
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.95,47.9689252835759
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.975,61.9395477247049
2025-04-26,"wk inc flu hosp",0,"01",2025-04-26,"quantile",0.99,86.9200627953991
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.01,1.12599408674546
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.025,2.01055841406839
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.05,2.89908773666039
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.1,3.4567093168407
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.15,3.99122490295965
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.2,4.55172901375598
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.25,5.35351596874395
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.3,6.21053939095352
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.35,6.68315381590754
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.4,7.6933697439466
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.45,8.39837042617939
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.5,8.75456857653838
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.55,9.271321501213
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.6,9.80128306180013
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.65,10.5957295317959
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.7,11.3173199598803
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.75,12.3261521001872
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.8,13.6939145239188
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.85,15.3890282952084
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.9,17.2340344185064
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.95,20.4294749865705
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.975,23.0218771216983
2025-04-26,"wk inc flu hosp",0,"02",2025-04-26,"quantile",0.99,27.2297399400434
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.01,7.26305334911359
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.025,12.6081734959887
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.05,17.5101147326464
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.1,25.3969926366613
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.15,31.4389577963011
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.2,33.6685623212037
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.25,34.7642522747119
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.3,38.2519832550913
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.35,38.8134969252416
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.4,39.8041737843076
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.45,43.3051029964911
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.5,45.3063919407506
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.55,46.9880504988996
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.6,48.8971228566421
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.65,50.5835610292075
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.7,55.3395808416373
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.75,57.4795443745411
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.8,64.0332546642215
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.85,67.7610579575498
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.9,70.9603640171769
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.95,79.1959035976295
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.975,93.2006279936704
2025-04-26,"wk inc flu hosp",0,"04",2025-04-26,"quantile",0.99,129.213032016165
2025-04-26,"wk inc flu hosp",0,"05",2025-04-26,"quantile",0.01,0
2025-04-26,"wk inc flu hosp",0,"05",2025-04-26,"quantile",0.025,0
2025-04-26,"wk inc flu hosp",0,"05",2025-04-26,"quantile",0.05,1.23434802519502
2025-04-26,"wk inc flu hosp",0,"05",2025-04-26,"quantile",0.1,2.85727863928156
2025-04-26,"wk inc flu hosp",0,"05",2025-04-26,"quantile",0.15,4.27245605390329
2025-04-26,"wk inc flu hosp",0,"05",2025-04-26,"quantile",0.2,5.91379662691157
2025-04-26,"wk inc flu hosp",0,"05",2025-04-26,"quantile",0.25,6.25301766043379
2025-04-26,"wk inc flu hosp",0,"05",2025-04-26,"quantile",0.3,7.52578516276945
