"reference_date","target","horizon","location","target_end_date","output_type","output_type_id","value"
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.01,63.5810661859734
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.025,82.2639492400804
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.05,94.5302574619426
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.1,101.940381389928
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.15,107.977175351954
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.2,110.792597983994
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.25,113.41347753262
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.3,114.69940955028
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.35,120.205757053862
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.4,122.778026013606
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.45,125.953679182879
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.5,132.22884946544
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.55,135.756776978487
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.6,139.660155494489
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.65,144.953311286326
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.7,148.817258906435
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.75,153.503105915541
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.8,154.918943563872
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.85,160.460758716802
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.9,169.997291913094
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.95,187.010216404812
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.975,220.731340007955
2025-03-29,"wk inc flu hosp",0,"01",2025-03-29,"quantile",0.99,271.341484917432
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.01,0
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.025,0.980400552159929
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.05,2.26825841378328
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.1,3.13449801368423
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.15,3.92234122855349
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.2,4.65263204567823
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.25,5.4426565719412
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.3,5.99050476471928
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.35,6.42106734324168
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.4,6.95073055596258
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.45,7.65820982412886
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.5,8.33474607525173
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.55,8.63992848628257
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.6,9.73076880046474
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.65,10.12152298433
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.7,11.0101298292326
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.75,12.569206687753
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.8,13.9352048918693
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.85,16.3579668490496
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.9,19.6642733651492
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.95,21.7167806964474
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.975,23.9516666259867
2025-03-29,"wk inc flu hosp",0,"02",2025-03-29,"quantile",0.99,27.0353881566452
2025-03-29,"wk inc flu hosp",0,"04",2025-03-29,"quantile",0.01,138.435731441641
2025-03-29,"wk inc flu hosp",0,"04",2025-03-29,"quantile",0.025,168.67671867664
2025-03-29,"wk inc flu hosp",0,"04",2025-03-29,"quantile",0.05,184.210317320112
2025-03-29,"wk inc flu hosp",0,"04",2025-03-29,"quantile",0.1,188.977789720142
2025-03-29,"wk inc flu hosp",0,"04",2025-03-29,"quantile",0.15,200.26527928706
2025-03-29,"wk inc flu hosp",0,"04",2025-03-29,"quantile",0.2,204.44109745998
2025-03-29,"wk inc flu hosp",0,"04",2025-03-29,"quantile",0.25,215.101327601963
2025-03-29,"wk inc flu hosp",0,"04",2025-03-29,"quantile",0.3,217.824135946545
2025-03-29,"wk inc flu hosp",0,"04",2025-03-29,"quantile",0.35,225.91549996733
2025-03-29,"wk inc flu hosp",0,"04",2025-03-29,"quantile",0.4,226.421122248409
