"reference_date","target","horizon","location","target_end_date","output_type","output_type_id","value"
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.01,60.7323624788169
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.025,76.4716946305884
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.05,88.3870246179253
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.1,102.545805729672
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.15,106.689299575841
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.2,112.57588187507
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.25,114.119841972743
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.3,118.038382455437
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.35,118.620980920658
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.4,119.044366897343
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.45,119.058717907956
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.5,124.292687876782
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.55,126.760129831238
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.6,127.429637901744
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.65,128.398078547267
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.7,131.305801322089
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.75,136.01896052736
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.8,142.907427598038
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.85,149.193068079703
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.9,158.634413847751
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.95,178.741237942313
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.975,198.223483004303
2024-12-14,"wk inc flu hosp",0,"01",2024-12-14,"quantile",0.99,234.852966880924
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.01,3.80295259452334
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.025,4.70648784719186
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.05,5.3230564639971
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.1,5.94466248109781
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.15,7.00264125665659
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.2,7.82644680686616
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.25,8.85356333824265
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.3,9.34466943611351
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.35,9.98672695424575
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.4,10.9625062438049
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.45,11.6087272622368
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.5,12.5091452472217
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.55,13.204762016884
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.6,14.2048736809812
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.65,14.9073899077675
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.7,16.4235741339829
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.75,17.690638271905
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.8,18.7499968378479
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.85,20.4848666732016
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.9,22.2373535761921
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.95,25.5185871600458
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.975,29.1031765253505
2024-12-14,"wk inc flu hosp",0,"02",2024-12-14,"quantile",0.99,32.8974956433807
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.01,457.99933688773
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.025,534.169890629953
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.05,624.211651604407
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.1,724.141988765486
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.15,760.371526769466
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.2,771.644494365502
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.25,800.974573032819
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.3,816.76806185652
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.35,817.184757264387
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.4,846.812991301027
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.45,864.85760662419
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.5,882.235578498916
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.55,911.46380265572
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.6,940.574345849549
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.65,968.02448287473
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.7,1028.71978206696
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.75,1059.86033561652
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.8,1088.64709653278
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.85,1143.54331447899
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.9,1160.47502004461
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.95,1239.3029575955
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.975,1349.61729710359
2024-12-14,"wk inc flu hosp",0,"04",2024-12-14,"quantile",0.99,1544.27705651384
2024-12-14,"wk inc flu hosp",0,"05",2024-12-14,"quantile",0.01,7.27750659797087
2024-12-14,"wk inc flu hosp",0,"05",2024-12-14,"quantile",0.025,12.2730432801924
