"reference_date","target","horizon","location","target_end_date","output_type","output_type_id","value"
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.01,22.714232823967
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.025,28.7253000736388
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.05,32.1531596016574
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.1,35.86461197531
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.15,39.4384465116918
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.2,41.965934953556
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.25,43.1125297591515
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.3,45.2140963243477
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.35,46.5806698376791
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.4,48.2392766483525
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.45,49.0331811606616
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.5,51.1742065532015
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.55,52.9518456363925
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.6,54.1566456961923
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.65,58.0087916012109
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.7,61.0646053579361
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.75,64.3771115429132
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.8,68.7977834090702
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.85,72.9383884166446
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.9,77.880366254055
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.95,92.8970704510066
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.975,104.526649095512
2024-11-30,"wk inc flu hosp",0,"01",2024-11-30,"quantile",0.99,121.437147092668
2024-11-30,"wk inc flu hosp",0,"02",2024-11-30,"quantile",0.01,0.916381867816062
2024-11-30,"wk inc flu hosp",0,"02",2024-11-30,"quantile",0.025,1.91229012602428
2024-11-30,"wk inc flu hosp",0,"02",2024-11-30,"quantile",0.05,2.56831895348438
2024-11-30,"wk inc flu hosp",0,"02",2024-11-30,"quantile",0.1,3.06321501794636
2024-11-30,"wk inc flu hosp",0,"02",2024-11-30,"quantile",0.15,3.59604235815599
2024-11-30,"wk inc flu hosp",0,"02",2024-11-30,"quantile",0.2,3.98833277947191
