location,horizon,target_end_date,reference_date,target,output_type,output_type_id,value
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.01,170.016821619919
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.025,185.299714551558
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.05,196.065850503589
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.1,218.96855821162
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.15,232.592231995714
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.2,242.759882164786
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.25,251.538910039675
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.3,257.46022233749
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.35,264.763932876758
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.4,273.571264633552
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.45,280.530232990899
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.5,291.119664883066
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.55,299.740060694867
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.6,307.464807279155
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.65,318.791294030057
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.7,328.978569659611
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.75,339.957283931091
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.8,353.396083145205
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.85,368.600884209114
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.9,391.611996921734
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.95,425.317415859509
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.975,462.192867366671
01,0,2024-01-06,2024-01-06,wk inc flu hosp,quantile,0.99,506.762465198509
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.01,135.215379623249
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.025,151.042388754007
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.05,165.793477163879
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.1,192.670308976031
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.15,207.095457216627
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.2,221.226033957486
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.25,233.208395144607
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.3,242.762313712278
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.35,256.800266425912
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.4,267.6555577062
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.45,276.437808740763
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.5,289.73455684069
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.55,302.303995723074
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.6,312.549630122164
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.65,327.477319505749
01,1,2024-01-13,2024-01-06,wk inc flu hosp,quantile,0.7,341.364301844552
