"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.01,0
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.025,0.00488248385133
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.05,0.841477085038171
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.1,4.6709192598187
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.15,6.63281933775908
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.2,7.58751663724069
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.25,8.83458089707375
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.3,9.72064663683947
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.35,11.1421070588585
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.4,12.2418560530734
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.45,12.9172197427781
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.5,13.5492187786129
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.55,13.8739030417882
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.6,14.5267390235415
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.65,15.6888082339902
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.7,17.167440386628
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.75,18.7524399492569
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.8,20.562813875993
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.85,22.7394149870436
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.9,25.5211944933669
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.95,30.7617785373593
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.975,35.3728089323532
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.99,41.4811095527821
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.01,0
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.025,0
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.05,0
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.1,1.43083168524771
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.15,4.39034963073066
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.2,6.07338855510568
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.25,7.07468437399972
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.3,9.00094349024559
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.35,10.5709790921959
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.4,11.7552834147671
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.45,12.020943679201
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.5,12.6941684988062
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.55,13.1861715453341
