location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,378.8968539053477,2025-02-15,2025-02-15,quantile,wk inc flu hosp
02,0,0.01,6.773983357881723,2025-02-15,2025-02-15,quantile,wk inc flu hosp
04,0,0.01,144.68423866632398,2025-02-15,2025-02-15,quantile,wk inc flu hosp
05,0,0.01,266.7981779107336,2025-02-15,2025-02-15,quantile,wk inc flu hosp
06,0,0.01,1828.0272718296258,2025-02-15,2025-02-15,quantile,wk inc flu hosp
08,0,0.01,342.19187137936535,2025-02-15,2025-02-15,quantile,wk inc flu hosp
09,0,0.01,313.11083499892277,2025-02-15,2025-02-15,quantile,wk inc flu hosp
10,0,0.01,48.897432168886475,2025-02-15,2025-02-15,quantile,wk inc flu hosp
11,0,0.01,112.50599395404724,2025-02-15,2025-02-15,quantile,wk inc flu hosp
12,0,0.01,1902.48556934518,2025-02-15,2025-02-15,quantile,wk inc flu hosp
13,0,0.01,755.7639076317926,2025-02-15,2025-02-15,quantile,wk inc flu hosp
15,0,0.01,34.55939402381923,2025-02-15,2025-02-15,quantile,wk inc flu hosp
16,0,0.01,33.08277416016223,2025-02-15,2025-02-15,quantile,wk inc flu hosp
17,0,0.01,1492.192554363071,2025-02-15,2025-02-15,quantile,wk inc flu hosp
18,0,0.01,1326.921899174629,2025-02-15,2025-02-15,quantile,wk inc flu hosp
19,0,0.01,378.07043866080926,2025-02-15,2025-02-15,quantile,wk inc flu hosp
20,0,0.01,255.22639788939446,2025-02-15,2025-02-15,quantile,wk inc flu hosp
21,0,0.01,722.9105943211453,2025-02-15,2025-02-15,quantile,wk inc flu hosp
22,0,0.01,234.44439536845076,2025-02-15,2025-02-15,quantile,wk inc flu hosp
23,0,0.01,93.68524277353406,2025-02-15,2025-02-15,quantile,wk inc flu hosp
24,0,0.01,690.5710917868516,2025-02-15,2025-02-15,quantile,wk inc flu hosp
25,0,0.01,1194.1486319486241,2025-02-15,2025-02-15,quantile,wk inc flu hosp
26,0,0.01,1253.6267259767897,2025-02-15,2025-02-15,quantile,wk inc flu hosp
27,0,0.01,335.29652617120774,2025-02-15,2025-02-15,quantile,wk inc flu hosp
28,0,0.01,187.43598096535337,2025-02-15,2025-02-15,quantile,wk inc flu hosp
29,0,0.01,422.1045660262217,2025-02-15,2025-02-15,quantile,wk inc flu hosp
30,0,0.01,79.21300736847277,2025-02-15,2025-02-15,quantile,wk inc flu hosp
31,0,0.01,164.19445746012337,2025-02-15,2025-02-15,quantile,wk inc flu hosp
32,0,0.01,108.84418397248561,2025-02-15,2025-02-15,quantile,wk inc flu hosp
33,0,0.01,93.69737781407774,2025-02-15,2025-02-15,quantile,wk inc flu hosp
34,0,0.01,1259.730625481533,2025-02-15,2025-02-15,quantile,wk inc flu hosp
35,0,0.01,42.05270704436873,2025-02-15,2025-02-15,quantile,wk inc flu hosp
36,0,0.01,1482.9380730788112,2025-02-15,2025-02-15,quantile,wk inc flu hosp
37,0,0.01,1616.6330344568596,2025-02-15,2025-02-15,quantile,wk inc flu hosp
38,0,0.01,55.243019786753834,2025-02-15,2025-02-15,quantile,wk inc flu hosp
39,0,0.01,1621.6808636023563,2025-02-15,2025-02-15,quantile,wk inc flu hosp
40,0,0.01,205.1297323844874,2025-02-15,2025-02-15,quantile,wk inc flu hosp
41,0,0.01,293.3795569082793,2025-02-15,2025-02-15,quantile,wk inc flu hosp
42,0,0.01,3003.8618539444656,2025-02-15,2025-02-15,quantile,wk inc flu hosp
44,0,0.01,96.98487274289299,2025-02-15,2025-02-15,quantile,wk inc flu hosp
45,0,0.01,717.0809013046758,2025-02-15,2025-02-15,quantile,wk inc flu hosp
46,0,0.01,89.46363261062113,2025-02-15,2025-02-15,quantile,wk inc flu hosp
47,0,0.01,479.050740092808,2025-02-15,2025-02-15,quantile,wk inc flu hosp
48,0,0.01,2582.4510907425256,2025-02-15,2025-02-15,quantile,wk inc flu hosp
49,0,0.01,119.31288388827784,2025-02-15,2025-02-15,quantile,wk inc flu hosp
50,0,0.01,56.26267300033517,2025-02-15,2025-02-15,quantile,wk inc flu hosp
51,0,0.01,709.6198919546885,2025-02-15,2025-02-15,quantile,wk inc flu hosp
53,0,0.01,476.6784166339394,2025-02-15,2025-02-15,quantile,wk inc flu hosp
54,0,0.01,286.1388484396254,2025-02-15,2025-02-15,quantile,wk inc flu hosp
55,0,0.01,700.4443107905421,2025-02-15,2025-02-15,quantile,wk inc flu hosp
56,0,0.01,22.670251050274604,2025-02-15,2025-02-15,quantile,wk inc flu hosp
72,0,0.01,14.40159491760201,2025-02-15,2025-02-15,quantile,wk inc flu hosp
US,0,0.01,35611.61639644636,2025-02-15,2025-02-15,quantile,wk inc flu hosp
01,0,0.025,405.3719586673085,2025-02-15,2025-02-15,quantile,wk inc flu hosp
02,0,0.025,8.489987158168224,2025-02-15,2025-02-15,quantile,wk inc flu hosp
04,0,0.025,167.24082927404442,2025-02-15,2025-02-15,quantile,wk inc flu hosp
05,0,0.025,296.83135707822885,2025-02-15,2025-02-15,quantile,wk inc flu hosp
06,0,0.025,1892.1452033796206,2025-02-15,2025-02-15,quantile,wk inc flu hosp
08,0,0.025,364.33927941936196,2025-02-15,2025-02-15,quantile,wk inc flu hosp
09,0,0.025,340.2191003790369,2025-02-15,2025-02-15,quantile,wk inc flu hosp
10,0,0.025,54.397992555431806,2025-02-15,2025-02-15,quantile,wk inc flu hosp
11,0,0.025,126.75579419056407,2025-02-15,2025-02-15,quantile,wk inc flu hosp
12,0,0.025,1996.7696877013516,2025-02-15,2025-02-15,quantile,wk inc flu hosp
13,0,0.025,787.3100784087474,2025-02-15,2025-02-15,quantile,wk inc flu hosp
15,0,0.025,39.790436470172054,2025-02-15,2025-02-15,quantile,wk inc flu hosp
16,0,0.025,39.152330660830586,2025-02-15,2025-02-15,quantile,wk inc flu hosp
17,0,0.025,1569.524780775082,2025-02-15,2025-02-15,quantile,wk inc flu hosp
18,0,0.025,1397.8958639711798,2025-02-15,2025-02-15,quantile,wk inc flu hosp
19,0,0.025,398.6520675063868,2025-02-15,2025-02-15,quantile,wk inc flu hosp
20,0,0.025,271.7445805056975,2025-02-15,2025-02-15,quantile,wk inc flu hosp
21,0,0.025,789.5466968190893,2025-02-15,2025-02-15,quantile,wk inc flu hosp
22,0,0.025,258.8861448629908,2025-02-15,2025-02-15,quantile,wk inc flu hosp
23,0,0.025,101.00520160971435,2025-02-15,2025-02-15,quantile,wk inc flu hosp
24,0,0.025,726.2544102968857,2025-02-15,2025-02-15,quantile,wk inc flu hosp
25,0,0.025,1240.5448558771636,2025-02-15,2025-02-15,quantile,wk inc flu hosp
26,0,0.025,1300.853820527949,2025-02-15,2025-02-15,quantile,wk inc flu hosp
27,0,0.025,364.95467737112693,2025-02-15,2025-02-15,quantile,wk inc flu hosp
28,0,0.025,204.67828120384362,2025-02-15,2025-02-15,quantile,wk inc flu hosp
29,0,0.025,461.9529348874477,2025-02-15,2025-02-15,quantile,wk inc flu hosp
30,0,0.025,88.57780532187171,2025-02-15,2025-02-15,quantile,wk inc flu hosp
31,0,0.025,175.82935893612606,2025-02-15,2025-02-15,quantile,wk inc flu hosp
32,0,0.025,120.21882535694218,2025-02-15,2025-02-15,quantile,wk inc flu hosp
33,0,0.025,100.0172509413936,2025-02-15,2025-02-15,quantile,wk inc flu hosp
34,0,0.025,1336.203792242457,2025-02-15,2025-02-15,quantile,wk inc flu hosp
35,0,0.025,52.742416464557145,2025-02-15,2025-02-15,quantile,wk inc flu hosp
36,0,0.025,1542.227295058663,2025-02-15,2025-02-15,quantile,wk inc flu hosp
37,0,0.025,1685.5022160734582,2025-02-15,2025-02-15,quantile,wk inc flu hosp
38,0,0.025,60.647830340297,2025-02-15,2025-02-15,quantile,wk inc flu hosp
39,0,0.025,1764.4547772260344,2025-02-15,2025-02-15,quantile,wk inc flu hosp
40,0,0.025,226.5169388278736,2025-02-15,2025-02-15,quantile,wk inc flu hosp
41,0,0.025,318.13708139499573,2025-02-15,2025-02-15,quantile,wk inc flu hosp
42,0,0.025,3191.4454837721883,2025-02-15,2025-02-15,quantile,wk inc flu hosp
44,0,0.025,107.28073622520851,2025-02-15,2025-02-15,quantile,wk inc flu hosp
45,0,0.025,769.5135923914985,2025-02-15,2025-02-15,quantile,wk inc flu hosp
46,0,0.025,101.48782039384899,2025-02-15,2025-02-15,quantile,wk inc flu hosp
47,0,0.025,511.7011229297939,2025-02-15,2025-02-15,quantile,wk inc flu hosp
48,0,0.025,2675.2873833150734,2025-02-15,2025-02-15,quantile,wk inc flu hosp
49,0,0.025,130.66183290634243,2025-02-15,2025-02-15,quantile,wk inc flu hosp
50,0,0.025,61.36411603915447,2025-02-15,2025-02-15,quantile,wk inc flu hosp
51,0,0.025,750.5347354106827,2025-02-15,2025-02-15,quantile,wk inc flu hosp
53,0,0.025,517.9216993875937,2025-02-15,2025-02-15,quantile,wk inc flu hosp
54,0,0.025,312.2913713301559,2025-02-15,2025-02-15,quantile,wk inc flu hosp
55,0,0.025,748.650902410033,2025-02-15,2025-02-15,quantile,wk inc flu hosp
56,0,0.025,26.025201654178392,2025-02-15,2025-02-15,quantile,wk inc flu hosp
72,0,0.025,24.917629414604317,2025-02-15,2025-02-15,quantile,wk inc flu hosp
US,0,0.025,37161.575565101426,2025-02-15,2025-02-15,quantile,wk inc flu hosp
01,0,0.05,427.3493946824643,2025-02-15,2025-02-15,quantile,wk inc flu hosp
02,0,0.05,10.396207167382034,2025-02-15,2025-02-15,quantile,wk inc flu hosp
04,0,0.05,186.23059157273372,2025-02-15,2025-02-15,quantile,wk inc flu hosp
05,0,0.05,320.14633808750824,2025-02-15,2025-02-15,quantile,wk inc flu hosp
06,0,0.05,1997.4750758602322,2025-02-15,2025-02-15,quantile,wk inc flu hosp
08,0,0.05,384.8044527093642,2025-02-15,2025-02-15,quantile,wk inc flu hosp
09,0,0.05,366.9795899391543,2025-02-15,2025-02-15,quantile,wk inc flu hosp
10,0,0.05,62.19222002072553,2025-02-15,2025-02-15,quantile,wk inc flu hosp
11,0,0.05,137.91506361748878,2025-02-15,2025-02-15,quantile,wk inc flu hosp
12,0,0.05,2081.9263343113985,2025-02-15,2025-02-15,quantile,wk inc flu hosp
13,0,0.05,827.079276800333,2025-02-15,2025-02-15,quantile,wk inc flu hosp
15,0,0.05,43.61416525244251,2025-02-15,2025-02-15,quantile,wk inc flu hosp
16,0,0.05,44.047803342802936,2025-02-15,2025-02-15,quantile,wk inc flu hosp
17,0,0.05,1622.0990972399231,2025-02-15,2025-02-15,quantile,wk inc flu hosp
18,0,0.05,1480.742151982501,2025-02-15,2025-02-15,quantile,wk inc flu hosp
19,0,0.05,421.89059743119503,2025-02-15,2025-02-15,quantile,wk inc flu hosp
20,0,0.05,287.97274988700633,2025-02-15,2025-02-15,quantile,wk inc flu hosp
21,0,0.05,841.3358628943837,2025-02-15,2025-02-15,quantile,wk inc flu hosp
22,0,0.05,274.8864881551691,2025-02-15,2025-02-15,quantile,wk inc flu hosp
23,0,0.05,111.31620523370604,2025-02-15,2025-02-15,quantile,wk inc flu hosp
24,0,0.05,749.1750218932785,2025-02-15,2025-02-15,quantile,wk inc flu hosp
25,0,0.05,1295.1805183867166,2025-02-15,2025-02-15,quantile,wk inc flu hosp
26,0,0.05,1359.5196261201302,2025-02-15,2025-02-15,quantile,wk inc flu hosp
27,0,0.05,393.7713772390222,2025-02-15,2025-02-15,quantile,wk inc flu hosp
28,0,0.05,218.74361886411518,2025-02-15,2025-02-15,quantile,wk inc flu hosp
29,0,0.05,487.9591865428092,2025-02-15,2025-02-15,quantile,wk inc flu hosp
30,0,0.05,95.30634611410603,2025-02-15,2025-02-15,quantile,wk inc flu hosp
31,0,0.05,191.15870021621097,2025-02-15,2025-02-15,quantile,wk inc flu hosp
32,0,0.05,129.788064722359,2025-02-15,2025-02-15,quantile,wk inc flu hosp
33,0,0.05,107.30492582291417,2025-02-15,2025-02-15,quantile,wk inc flu hosp
34,0,0.05,1403.0611416231927,2025-02-15,2025-02-15,quantile,wk inc flu hosp
35,0,0.05,58.454545887183826,2025-02-15,2025-02-15,quantile,wk inc flu hosp
36,0,0.05,1620.4957089685477,2025-02-15,2025-02-15,quantile,wk inc flu hosp
37,0,0.05,1771.6313809292624,2025-02-15,2025-02-15,quantile,wk inc flu hosp
38,0,0.05,66.617485897146,2025-02-15,2025-02-15,quantile,wk inc flu hosp
39,0,0.05,1879.5554448153928,2025-02-15,2025-02-15,quantile,wk inc flu hosp
40,0,0.05,253.12424709379576,2025-02-15,2025-02-15,quantile,wk inc flu hosp
41,0,0.05,343.2933392568398,2025-02-15,2025-02-15,quantile,wk inc flu hosp
42,0,0.05,3357.1504346961965,2025-02-15,2025-02-15,quantile,wk inc flu hosp
44,0,0.05,115.9706548785262,2025-02-15,2025-02-15,quantile,wk inc flu hosp
45,0,0.05,816.7840633598977,2025-02-15,2025-02-15,quantile,wk inc flu hosp
46,0,0.05,111.26819824808821,2025-02-15,2025-02-15,quantile,wk inc flu hosp
47,0,0.05,549.4280279716671,2025-02-15,2025-02-15,quantile,wk inc flu hosp
48,0,0.05,2777.680572887618,2025-02-15,2025-02-15,quantile,wk inc flu hosp
49,0,0.05,139.49241859060538,2025-02-15,2025-02-15,quantile,wk inc flu hosp
50,0,0.05,68.44962502641829,2025-02-15,2025-02-15,quantile,wk inc flu hosp
51,0,0.05,798.2506073739875,2025-02-15,2025-02-15,quantile,wk inc flu hosp
53,0,0.05,548.6569089092123,2025-02-15,2025-02-15,quantile,wk inc flu hosp
54,0,0.05,336.59200709428626,2025-02-15,2025-02-15,quantile,wk inc flu hosp
55,0,0.05,783.5733518758117,2025-02-15,2025-02-15,quantile,wk inc flu hosp
56,0,0.05,31.1361893063922,2025-02-15,2025-02-15,quantile,wk inc flu hosp
72,0,0.05,33.06006800945355,2025-02-15,2025-02-15,quantile,wk inc flu hosp
US,0,0.05,38322.84207605636,2025-02-15,2025-02-15,quantile,wk inc flu hosp
01,0,0.1,461.3017985408931,2025-02-15,2025-02-15,quantile,wk inc flu hosp
02,0,0.1,13.326224284579355,2025-02-15,2025-02-15,quantile,wk inc flu hosp
04,0,0.1,212.33143903557192,2025-02-15,2025-02-15,quantile,wk inc flu hosp
05,0,0.1,343.4906245548006,2025-02-15,2025-02-15,quantile,wk inc flu hosp
06,0,0.1,2088.219475230333,2025-02-15,2025-02-15,quantile,wk inc flu hosp
08,0,0.1,415.2316765578895,2025-02-15,2025-02-15,quantile,wk inc flu hosp
09,0,0.1,396.08002297869444,2025-02-15,2025-02-15,quantile,wk inc flu hosp
10,0,0.1,69.57551842107591,2025-02-15,2025-02-15,quantile,wk inc flu hosp
11,0,0.1,151.78066092113355,2025-02-15,2025-02-15,quantile,wk inc flu hosp
12,0,0.1,2183.2552035336507,2025-02-15,2025-02-15,quantile,wk inc flu hosp
13,0,0.1,880.8615793357708,2025-02-15,2025-02-15,quantile,wk inc flu hosp
15,0,0.1,49.54148216470765,2025-02-15,2025-02-15,quantile,wk inc flu hosp
16,0,0.1,50.892939675006524,2025-02-15,2025-02-15,quantile,wk inc flu hosp
17,0,0.1,1706.5223084863142,2025-02-15,2025-02-15,quantile,wk inc flu hosp
18,0,0.1,1544.9646410640896,2025-02-15,2025-02-15,quantile,wk inc flu hosp
19,0,0.1,450.694081834382,2025-02-15,2025-02-15,quantile,wk inc flu hosp
20,0,0.1,311.1362231947421,2025-02-15,2025-02-15,quantile,wk inc flu hosp
21,0,0.1,908.6790545029377,2025-02-15,2025-02-15,quantile,wk inc flu hosp
22,0,0.1,298.47499188820365,2025-02-15,2025-02-15,quantile,wk inc flu hosp
23,0,0.1,124.3254045779073,2025-02-15,2025-02-15,quantile,wk inc flu hosp
24,0,0.1,788.4651238804329,2025-02-15,2025-02-15,quantile,wk inc flu hosp
25,0,0.1,1355.0967210928882,2025-02-15,2025-02-15,quantile,wk inc flu hosp
26,0,0.1,1427.0660320443765,2025-02-15,2025-02-15,quantile,wk inc flu hosp
27,0,0.1,433.32733757220166,2025-02-15,2025-02-15,quantile,wk inc flu hosp
28,0,0.1,239.57302474458962,2025-02-15,2025-02-15,quantile,wk inc flu hosp
29,0,0.1,519.2491056961996,2025-02-15,2025-02-15,quantile,wk inc flu hosp
30,0,0.1,103.71744209574594,2025-02-15,2025-02-15,quantile,wk inc flu hosp
31,0,0.1,207.83970509918018,2025-02-15,2025-02-15,quantile,wk inc flu hosp
32,0,0.1,141.8590286616043,2025-02-15,2025-02-15,quantile,wk inc flu hosp
33,0,0.1,115.24001603146627,2025-02-15,2025-02-15,quantile,wk inc flu hosp
34,0,0.1,1492.0868048396171,2025-02-15,2025-02-15,quantile,wk inc flu hosp
35,0,0.1,66.46446705738177,2025-02-15,2025-02-15,quantile,wk inc flu hosp
36,0,0.1,1700.0639329506814,2025-02-15,2025-02-15,quantile,wk inc flu hosp
37,0,0.1,1846.651058662793,2025-02-15,2025-02-15,quantile,wk inc flu hosp
38,0,0.1,74.02973268740612,2025-02-15,2025-02-15,quantile,wk inc flu hosp
39,0,0.1,2042.2642922592438,2025-02-15,2025-02-15,quantile,wk inc flu hosp
40,0,0.1,282.8023421956944,2025-02-15,2025-02-15,quantile,wk inc flu hosp
41,0,0.1,370.15483712588406,2025-02-15,2025-02-15,quantile,wk inc flu hosp
42,0,0.1,3519.085638470248,2025-02-15,2025-02-15,quantile,wk inc flu hosp
44,0,0.1,126.65266137292298,2025-02-15,2025-02-15,quantile,wk inc flu hosp
45,0,0.1,864.3747499417238,2025-02-15,2025-02-15,quantile,wk inc flu hosp
46,0,0.1,122.90951147403192,2025-02-15,2025-02-15,quantile,wk inc flu hosp
47,0,0.1,596.2403020282898,2025-02-15,2025-02-15,quantile,wk inc flu hosp
48,0,0.1,2901.9039017812156,2025-02-15,2025-02-15,quantile,wk inc flu hosp
49,0,0.1,150.63936476014914,2025-02-15,2025-02-15,quantile,wk inc flu hosp
50,0,0.1,75.79096042366366,2025-02-15,2025-02-15,quantile,wk inc flu hosp
51,0,0.1,843.254743258673,2025-02-15,2025-02-15,quantile,wk inc flu hosp
53,0,0.1,584.318260338934,2025-02-15,2025-02-15,quantile,wk inc flu hosp
54,0,0.1,365.50361939219715,2025-02-15,2025-02-15,quantile,wk inc flu hosp
55,0,0.1,826.7652452679193,2025-02-15,2025-02-15,quantile,wk inc flu hosp
56,0,0.1,37.440807275382,2025-02-15,2025-02-15,quantile,wk inc flu hosp
72,0,0.1,45.8828426564057,2025-02-15,2025-02-15,quantile,wk inc flu hosp
US,0,0.1,40003.76525590457,2025-02-15,2025-02-15,quantile,wk inc flu hosp
01,0,0.15,481.43698238979516,2025-02-15,2025-02-15,quantile,wk inc flu hosp
02,0,0.15,14.998311524915579,2025-02-15,2025-02-15,quantile,wk inc flu hosp
04,0,0.15,236.34244200072106,2025-02-15,2025-02-15,quantile,wk inc flu hosp
05,0,0.15,359.9982332610702,2025-02-15,2025-02-15,quantile,wk inc flu hosp
06,0,0.15,2149.977946667099,2025-02-15,2025-02-15,quantile,wk inc flu hosp
08,0,0.15,433.3394790066165,2025-02-15,2025-02-15,quantile,wk inc flu hosp
09,0,0.15,416.1084289466531,2025-02-15,2025-02-15,quantile,wk inc flu hosp
10,0,0.15,75.80235745290882,2025-02-15,2025-02-15,quantile,wk inc flu hosp
11,0,0.15,162.31962912962067,2025-02-15,2025-02-15,quantile,wk inc flu hosp
12,0,0.15,2270.4044154239123,2025-02-15,2025-02-15,quantile,wk inc flu hosp
13,0,0.15,918.4034180336407,2025-02-15,2025-02-15,quantile,wk inc flu hosp
15,0,0.15,53.09575908056369,2025-02-15,2025-02-15,quantile,wk inc flu hosp
16,0,0.15,55.72617693462421,2025-02-15,2025-02-15,quantile,wk inc flu hosp
17,0,0.15,1755.2283195124662,2025-02-15,2025-02-15,quantile,wk inc flu hosp
18,0,0.15,1589.448884124294,2025-02-15,2025-02-15,quantile,wk inc flu hosp
19,0,0.15,467.9024223955193,2025-02-15,2025-02-15,quantile,wk inc flu hosp
20,0,0.15,326.29195463968836,2025-02-15,2025-02-15,quantile,wk inc flu hosp
21,0,0.15,947.6280425713046,2025-02-15,2025-02-15,quantile,wk inc flu hosp
22,0,0.15,312.7266268524981,2025-02-15,2025-02-15,quantile,wk inc flu hosp
23,0,0.15,132.294525605578,2025-02-15,2025-02-15,quantile,wk inc flu hosp
24,0,0.15,817.1872964686191,2025-02-15,2025-02-15,quantile,wk inc flu hosp
25,0,0.15,1396.5326132012858,2025-02-15,2025-02-15,quantile,wk inc flu hosp
26,0,0.15,1484.0639249447313,2025-02-15,2025-02-15,quantile,wk inc flu hosp
27,0,0.15,458.25747040484345,2025-02-15,2025-02-15,quantile,wk inc flu hosp
28,0,0.15,255.64700494593492,2025-02-15,2025-02-15,quantile,wk inc flu hosp
29,0,0.15,547.0715873247894,2025-02-15,2025-02-15,quantile,wk inc flu hosp
30,0,0.15,111.6570973132894,2025-02-15,2025-02-15,quantile,wk inc flu hosp
31,0,0.15,220.22239781462358,2025-02-15,2025-02-15,quantile,wk inc flu hosp
32,0,0.15,149.1893758164828,2025-02-15,2025-02-15,quantile,wk inc flu hosp
33,0,0.15,121.86373496893435,2025-02-15,2025-02-15,quantile,wk inc flu hosp
34,0,0.15,1545.135961863545,2025-02-15,2025-02-15,quantile,wk inc flu hosp
35,0,0.15,71.78940529810446,2025-02-15,2025-02-15,quantile,wk inc flu hosp
36,0,0.15,1753.4182605300284,2025-02-15,2025-02-15,quantile,wk inc flu hosp
37,0,0.15,1920.3268531273936,2025-02-15,2025-02-15,quantile,wk inc flu hosp
38,0,0.15,80.42977968443284,2025-02-15,2025-02-15,quantile,wk inc flu hosp
39,0,0.15,2172.751491412707,2025-02-15,2025-02-15,quantile,wk inc flu hosp
40,0,0.15,300.8746798557191,2025-02-15,2025-02-15,quantile,wk inc flu hosp
41,0,0.15,387.26885729871805,2025-02-15,2025-02-15,quantile,wk inc flu hosp
42,0,0.15,3637.795199651848,2025-02-15,2025-02-15,quantile,wk inc flu hosp
44,0,0.15,135.20745678239263,2025-02-15,2025-02-15,quantile,wk inc flu hosp
45,0,0.15,894.606434102939,2025-02-15,2025-02-15,quantile,wk inc flu hosp
46,0,0.15,130.99516288499225,2025-02-15,2025-02-15,quantile,wk inc flu hosp
47,0,0.15,620.2338237988663,2025-02-15,2025-02-15,quantile,wk inc flu hosp
48,0,0.15,2992.0362167165345,2025-02-15,2025-02-15,quantile,wk inc flu hosp
49,0,0.15,158.89277884347533,2025-02-15,2025-02-15,quantile,wk inc flu hosp
50,0,0.15,82.77010721778609,2025-02-15,2025-02-15,quantile,wk inc flu hosp
51,0,0.15,875.5297028656046,2025-02-15,2025-02-15,quantile,wk inc flu hosp
53,0,0.15,610.5840955906936,2025-02-15,2025-02-15,quantile,wk inc flu hosp
54,0,0.15,384.25230542110273,2025-02-15,2025-02-15,quantile,wk inc flu hosp
55,0,0.15,853.9241418425511,2025-02-15,2025-02-15,quantile,wk inc flu hosp
56,0,0.15,41.365169636745854,2025-02-15,2025-02-15,quantile,wk inc flu hosp
72,0,0.15,57.18921477542821,2025-02-15,2025-02-15,quantile,wk inc flu hosp
US,0,0.15,40960.98701513164,2025-02-15,2025-02-15,quantile,wk inc flu hosp
01,0,0.2,496.27993083629616,2025-02-15,2025-02-15,quantile,wk inc flu hosp
02,0,0.2,16.632254457438478,2025-02-15,2025-02-15,quantile,wk inc flu hosp
04,0,0.2,253.26212300998498,2025-02-15,2025-02-15,quantile,wk inc flu hosp
05,0,0.2,375.47626236345945,2025-02-15,2025-02-15,quantile,wk inc flu hosp
06,0,0.2,2207.912055074903,2025-02-15,2025-02-15,quantile,wk inc flu hosp
08,0,0.2,450.2072000090588,2025-02-15,2025-02-15,quantile,wk inc flu hosp
09,0,0.2,433.4212130401291,2025-02-15,2025-02-15,quantile,wk inc flu hosp
10,0,0.2,80.35220929250947,2025-02-15,2025-02-15,quantile,wk inc flu hosp
11,0,0.2,170.30775675847696,2025-02-15,2025-02-15,quantile,wk inc flu hosp
12,0,0.2,2338.8497029302675,2025-02-15,2025-02-15,quantile,wk inc flu hosp
13,0,0.2,949.662193954344,2025-02-15,2025-02-15,quantile,wk inc flu hosp
15,0,0.2,56.407453654958076,2025-02-15,2025-02-15,quantile,wk inc flu hosp
16,0,0.2,59.91850665922072,2025-02-15,2025-02-15,quantile,wk inc flu hosp
17,0,0.2,1803.6108284161278,2025-02-15,2025-02-15,quantile,wk inc flu hosp
18,0,0.2,1636.1123448837643,2025-02-15,2025-02-15,quantile,wk inc flu hosp
19,0,0.2,484.65217489874794,2025-02-15,2025-02-15,quantile,wk inc flu hosp
20,0,0.2,339.8344304881908,2025-02-15,2025-02-15,quantile,wk inc flu hosp
21,0,0.2,984.1953575596683,2025-02-15,2025-02-15,quantile,wk inc flu hosp
22,0,0.2,325.25866665755535,2025-02-15,2025-02-15,quantile,wk inc flu hosp
23,0,0.2,139.86510896401595,2025-02-15,2025-02-15,quantile,wk inc flu hosp
24,0,0.2,841.404018849921,2025-02-15,2025-02-15,quantile,wk inc flu hosp
25,0,0.2,1432.1494777122157,2025-02-15,2025-02-15,quantile,wk inc flu hosp
26,0,0.2,1531.0877442844042,2025-02-15,2025-02-15,quantile,wk inc flu hosp
27,0,0.2,477.85780369869644,2025-02-15,2025-02-15,quantile,wk inc flu hosp
28,0,0.2,265.6761859286863,2025-02-15,2025-02-15,quantile,wk inc flu hosp
29,0,0.2,564.7565244609939,2025-02-15,2025-02-15,quantile,wk inc flu hosp
30,0,0.2,117.53212131926587,2025-02-15,2025-02-15,quantile,wk inc flu hosp
31,0,0.2,228.7459293907024,2025-02-15,2025-02-15,quantile,wk inc flu hosp
32,0,0.2,155.2144104453047,2025-02-15,2025-02-15,quantile,wk inc flu hosp
33,0,0.2,126.92694448258332,2025-02-15,2025-02-15,quantile,wk inc flu hosp
34,0,0.2,1592.853400940084,2025-02-15,2025-02-15,quantile,wk inc flu hosp
35,0,0.2,77.17255580664015,2025-02-15,2025-02-15,quantile,wk inc flu hosp
36,0,0.2,1786.4215213770601,2025-02-15,2025-02-15,quantile,wk inc flu hosp
37,0,0.2,1976.0751299237445,2025-02-15,2025-02-15,quantile,wk inc flu hosp
38,0,0.2,85.26900934110705,2025-02-15,2025-02-15,quantile,wk inc flu hosp
39,0,0.2,2270.2437999559634,2025-02-15,2025-02-15,quantile,wk inc flu hosp
40,0,0.2,317.25157398489955,2025-02-15,2025-02-15,quantile,wk inc flu hosp
41,0,0.2,404.9054857632104,2025-02-15,2025-02-15,quantile,wk inc flu hosp
