location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,117.89911036528864,2025-03-01,2025-03-01,quantile,wk inc flu hosp
02,0,0.01,15.029420057029974,2025-03-01,2025-03-01,quantile,wk inc flu hosp
04,0,0.01,320.87052211434917,2025-03-01,2025-03-01,quantile,wk inc flu hosp
05,0,0.01,81.31455938619038,2025-03-01,2025-03-01,quantile,wk inc flu hosp
06,0,0.01,982.1971147418312,2025-03-01,2025-03-01,quantile,wk inc flu hosp
08,0,0.01,231.8128671634438,2025-03-01,2025-03-01,quantile,wk inc flu hosp
09,0,0.01,169.98139918067076,2025-03-01,2025-03-01,quantile,wk inc flu hosp
10,0,0.01,40.401744662656,2025-03-01,2025-03-01,quantile,wk inc flu hosp
11,0,0.01,14.99062541908122,2025-03-01,2025-03-01,quantile,wk inc flu hosp
12,0,0.01,673.4980973494163,2025-03-01,2025-03-01,quantile,wk inc flu hosp
13,0,0.01,109.74575049800725,2025-03-01,2025-03-01,quantile,wk inc flu hosp
15,0,0.01,32.99082907808225,2025-03-01,2025-03-01,quantile,wk inc flu hosp
16,0,0.01,91.78619684292367,2025-03-01,2025-03-01,quantile,wk inc flu hosp
17,0,0.01,890.5287022877362,2025-03-01,2025-03-01,quantile,wk inc flu hosp
18,0,0.01,903.4240162261369,2025-03-01,2025-03-01,quantile,wk inc flu hosp
19,0,0.01,185.7631806542822,2025-03-01,2025-03-01,quantile,wk inc flu hosp
20,0,0.01,181.55600102033276,2025-03-01,2025-03-01,quantile,wk inc flu hosp
21,0,0.01,332.52808973842986,2025-03-01,2025-03-01,quantile,wk inc flu hosp
22,0,0.01,177.6766815123596,2025-03-01,2025-03-01,quantile,wk inc flu hosp
23,0,0.01,128.25734960893348,2025-03-01,2025-03-01,quantile,wk inc flu hosp
24,0,0.01,377.0761335918246,2025-03-01,2025-03-01,quantile,wk inc flu hosp
25,0,0.01,788.0634661618689,2025-03-01,2025-03-01,quantile,wk inc flu hosp
26,0,0.01,1069.1622342666108,2025-03-01,2025-03-01,quantile,wk inc flu hosp
27,0,0.01,165.92763352177465,2025-03-01,2025-03-01,quantile,wk inc flu hosp
28,0,0.01,72.36618994121736,2025-03-01,2025-03-01,quantile,wk inc flu hosp
29,0,0.01,525.9390052764479,2025-03-01,2025-03-01,quantile,wk inc flu hosp
30,0,0.01,102.33669731244369,2025-03-01,2025-03-01,quantile,wk inc flu hosp
31,0,0.01,137.82520489920955,2025-03-01,2025-03-01,quantile,wk inc flu hosp
32,0,0.01,47.797113093715545,2025-03-01,2025-03-01,quantile,wk inc flu hosp
33,0,0.01,91.7949098444372,2025-03-01,2025-03-01,quantile,wk inc flu hosp
34,0,0.01,666.5604596515491,2025-03-01,2025-03-01,quantile,wk inc flu hosp
35,0,0.01,105.94160025522216,2025-03-01,2025-03-01,quantile,wk inc flu hosp
36,0,0.01,910.2632105844442,2025-03-01,2025-03-01,quantile,wk inc flu hosp
37,0,0.01,548.8076646190699,2025-03-01,2025-03-01,quantile,wk inc flu hosp
38,0,0.01,23.641346327972556,2025-03-01,2025-03-01,quantile,wk inc flu hosp
39,0,0.01,1696.724675393203,2025-03-01,2025-03-01,quantile,wk inc flu hosp
40,0,0.01,166.09210453155723,2025-03-01,2025-03-01,quantile,wk inc flu hosp
41,0,0.01,254.86518719649962,2025-03-01,2025-03-01,quantile,wk inc flu hosp
42,0,0.01,2200.95199924168,2025-03-01,2025-03-01,quantile,wk inc flu hosp
44,0,0.01,60.63533055960951,2025-03-01,2025-03-01,quantile,wk inc flu hosp
45,0,0.01,210.4824559922731,2025-03-01,2025-03-01,quantile,wk inc flu hosp
46,0,0.01,38.81350685397179,2025-03-01,2025-03-01,quantile,wk inc flu hosp
47,0,0.01,213.63509360929422,2025-03-01,2025-03-01,quantile,wk inc flu hosp
48,0,0.01,983.6456561914403,2025-03-01,2025-03-01,quantile,wk inc flu hosp
49,0,0.01,97.93307423030339,2025-03-01,2025-03-01,quantile,wk inc flu hosp
50,0,0.01,35.11032149863395,2025-03-01,2025-03-01,quantile,wk inc flu hosp
51,0,0.01,325.02305084031684,2025-03-01,2025-03-01,quantile,wk inc flu hosp
53,0,0.01,374.2739582859049,2025-03-01,2025-03-01,quantile,wk inc flu hosp
54,0,0.01,368.2611035904935,2025-03-01,2025-03-01,quantile,wk inc flu hosp
55,0,0.01,503.7173836322347,2025-03-01,2025-03-01,quantile,wk inc flu hosp
56,0,0.01,32.00733786949239,2025-03-01,2025-03-01,quantile,wk inc flu hosp
72,0,0.01,30.0117682290038,2025-03-01,2025-03-01,quantile,wk inc flu hosp
US,0,0.01,20781.228393149522,2025-03-01,2025-03-01,quantile,wk inc flu hosp
01,0,0.025,129.24810468935877,2025-03-01,2025-03-01,quantile,wk inc flu hosp
02,0,0.025,17.70335815520229,2025-03-01,2025-03-01,quantile,wk inc flu hosp
04,0,0.025,350.41432300028646,2025-03-01,2025-03-01,quantile,wk inc flu hosp
05,0,0.025,92.28525490191129,2025-03-01,2025-03-01,quantile,wk inc flu hosp
06,0,0.025,1043.4187354473058,2025-03-01,2025-03-01,quantile,wk inc flu hosp
08,0,0.025,244.88360740578267,2025-03-01,2025-03-01,quantile,wk inc flu hosp
09,0,0.025,187.6525382290385,2025-03-01,2025-03-01,quantile,wk inc flu hosp
10,0,0.025,46.2384074517864,2025-03-01,2025-03-01,quantile,wk inc flu hosp
11,0,0.025,18.224490038985927,2025-03-01,2025-03-01,quantile,wk inc flu hosp
12,0,0.025,714.8689086311474,2025-03-01,2025-03-01,quantile,wk inc flu hosp
13,0,0.025,121.89417506586668,2025-03-01,2025-03-01,quantile,wk inc flu hosp
15,0,0.025,37.35602505557077,2025-03-01,2025-03-01,quantile,wk inc flu hosp
16,0,0.025,102.70021799481873,2025-03-01,2025-03-01,quantile,wk inc flu hosp
17,0,0.025,940.5253298784339,2025-03-01,2025-03-01,quantile,wk inc flu hosp
18,0,0.025,964.3686176972277,2025-03-01,2025-03-01,quantile,wk inc flu hosp
19,0,0.025,200.38868008972332,2025-03-01,2025-03-01,quantile,wk inc flu hosp
20,0,0.025,199.46820606315103,2025-03-01,2025-03-01,quantile,wk inc flu hosp
21,0,0.025,367.2051267513277,2025-03-01,2025-03-01,quantile,wk inc flu hosp
22,0,0.025,198.60386394103836,2025-03-01,2025-03-01,quantile,wk inc flu hosp
23,0,0.025,137.6571500294891,2025-03-01,2025-03-01,quantile,wk inc flu hosp
24,0,0.025,402.71421651619045,2025-03-01,2025-03-01,quantile,wk inc flu hosp
25,0,0.025,828.9781870588135,2025-03-01,2025-03-01,quantile,wk inc flu hosp
26,0,0.025,1116.4274443858521,2025-03-01,2025-03-01,quantile,wk inc flu hosp
27,0,0.025,180.98138914764033,2025-03-01,2025-03-01,quantile,wk inc flu hosp
28,0,0.025,82.6039186503401,2025-03-01,2025-03-01,quantile,wk inc flu hosp
29,0,0.025,574.4974903873183,2025-03-01,2025-03-01,quantile,wk inc flu hosp
30,0,0.025,116.95056178552751,2025-03-01,2025-03-01,quantile,wk inc flu hosp
31,0,0.025,148.52140093429637,2025-03-01,2025-03-01,quantile,wk inc flu hosp
32,0,0.025,55.17338433904254,2025-03-01,2025-03-01,quantile,wk inc flu hosp
33,0,0.025,98.76407227701063,2025-03-01,2025-03-01,quantile,wk inc flu hosp
34,0,0.025,707.2821823808423,2025-03-01,2025-03-01,quantile,wk inc flu hosp
35,0,0.025,122.81538277785998,2025-03-01,2025-03-01,quantile,wk inc flu hosp
36,0,0.025,955.3510105854683,2025-03-01,2025-03-01,quantile,wk inc flu hosp
37,0,0.025,590.5839782953724,2025-03-01,2025-03-01,quantile,wk inc flu hosp
38,0,0.025,26.52330361441941,2025-03-01,2025-03-01,quantile,wk inc flu hosp
39,0,0.025,1839.5728882439619,2025-03-01,2025-03-01,quantile,wk inc flu hosp
40,0,0.025,182.05596155131002,2025-03-01,2025-03-01,quantile,wk inc flu hosp
41,0,0.025,282.9563111959656,2025-03-01,2025-03-01,quantile,wk inc flu hosp
42,0,0.025,2302.0232464713395,2025-03-01,2025-03-01,quantile,wk inc flu hosp
44,0,0.025,67.508606839868,2025-03-01,2025-03-01,quantile,wk inc flu hosp
45,0,0.025,232.44518269174435,2025-03-01,2025-03-01,quantile,wk inc flu hosp
46,0,0.025,45.83498723383271,2025-03-01,2025-03-01,quantile,wk inc flu hosp
47,0,0.025,234.7116747971415,2025-03-01,2025-03-01,quantile,wk inc flu hosp
48,0,0.025,1051.3502769798367,2025-03-01,2025-03-01,quantile,wk inc flu hosp
49,0,0.025,108.17910532097106,2025-03-01,2025-03-01,quantile,wk inc flu hosp
50,0,0.025,38.56209641911595,2025-03-01,2025-03-01,quantile,wk inc flu hosp
51,0,0.025,344.5346361382179,2025-03-01,2025-03-01,quantile,wk inc flu hosp
53,0,0.025,399.0314906934647,2025-03-01,2025-03-01,quantile,wk inc flu hosp
54,0,0.025,394.56903901065135,2025-03-01,2025-03-01,quantile,wk inc flu hosp
55,0,0.025,533.0722636996641,2025-03-01,2025-03-01,quantile,wk inc flu hosp
56,0,0.025,37.208978212008134,2025-03-01,2025-03-01,quantile,wk inc flu hosp
72,0,0.025,40.53354625363643,2025-03-01,2025-03-01,quantile,wk inc flu hosp
US,0,0.025,21525.579329402604,2025-03-01,2025-03-01,quantile,wk inc flu hosp
01,0,0.05,140.0655048176944,2025-03-01,2025-03-01,quantile,wk inc flu hosp
02,0,0.05,20.997495034190422,2025-03-01,2025-03-01,quantile,wk inc flu hosp
04,0,0.05,380.6632672090696,2025-03-01,2025-03-01,quantile,wk inc flu hosp
05,0,0.05,100.51951681855142,2025-03-01,2025-03-01,quantile,wk inc flu hosp
06,0,0.05,1100.9339137078452,2025-03-01,2025-03-01,quantile,wk inc flu hosp
08,0,0.05,264.09087837691817,2025-03-01,2025-03-01,quantile,wk inc flu hosp
09,0,0.05,204.44099975998276,2025-03-01,2025-03-01,quantile,wk inc flu hosp
10,0,0.05,51.986780441542535,2025-03-01,2025-03-01,quantile,wk inc flu hosp
11,0,0.05,21.19536465351985,2025-03-01,2025-03-01,quantile,wk inc flu hosp
12,0,0.05,769.1446617656468,2025-03-01,2025-03-01,quantile,wk inc flu hosp
13,0,0.05,134.26437315449425,2025-03-01,2025-03-01,quantile,wk inc flu hosp
15,0,0.05,41.937930940247426,2025-03-01,2025-03-01,quantile,wk inc flu hosp
16,0,0.05,111.68032910172714,2025-03-01,2025-03-01,quantile,wk inc flu hosp
17,0,0.05,988.3108864007463,2025-03-01,2025-03-01,quantile,wk inc flu hosp
18,0,0.05,1003.8452687866417,2025-03-01,2025-03-01,quantile,wk inc flu hosp
