location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,20.635391649160276,2023-11-18,2023-11-18,quantile,wk inc flu hosp
02,0,0.01,9.731358704752246,2023-11-18,2023-11-18,quantile,wk inc flu hosp
04,0,0.01,80.47946644226155,2023-11-18,2023-11-18,quantile,wk inc flu hosp
05,0,0.01,5.106674958104148,2023-11-18,2023-11-18,quantile,wk inc flu hosp
06,0,0.01,178.20311060987896,2023-11-18,2023-11-18,quantile,wk inc flu hosp
08,0,0.01,26.526802323937215,2023-11-18,2023-11-18,quantile,wk inc flu hosp
09,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
10,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
11,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
12,0,0.01,276.4367550035689,2023-11-18,2023-11-18,quantile,wk inc flu hosp
13,0,0.01,65.95397865394027,2023-11-18,2023-11-18,quantile,wk inc flu hosp
15,0,0.01,2.2150370855720354,2023-11-18,2023-11-18,quantile,wk inc flu hosp
16,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
17,0,0.01,20.876927003098526,2023-11-18,2023-11-18,quantile,wk inc flu hosp
18,0,0.01,24.494515491908118,2023-11-18,2023-11-18,quantile,wk inc flu hosp
19,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
20,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
21,0,0.01,7.345881549295538,2023-11-18,2023-11-18,quantile,wk inc flu hosp
22,0,0.01,27.946630133357317,2023-11-18,2023-11-18,quantile,wk inc flu hosp
23,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
24,0,0.01,1.1637468952036472,2023-11-18,2023-11-18,quantile,wk inc flu hosp
25,0,0.01,9.755847801065514,2023-11-18,2023-11-18,quantile,wk inc flu hosp
26,0,0.01,0.13018085286725042,2023-11-18,2023-11-18,quantile,wk inc flu hosp
27,0,0.01,3.5574623062119146,2023-11-18,2023-11-18,quantile,wk inc flu hosp
28,0,0.01,11.247883956614176,2023-11-18,2023-11-18,quantile,wk inc flu hosp
29,0,0.01,12.660759658839993,2023-11-18,2023-11-18,quantile,wk inc flu hosp
30,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
31,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
32,0,0.01,7.956105605119607,2023-11-18,2023-11-18,quantile,wk inc flu hosp
33,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
34,0,0.01,13.237270575572422,2023-11-18,2023-11-18,quantile,wk inc flu hosp
35,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
36,0,0.01,52.12860731874453,2023-11-18,2023-11-18,quantile,wk inc flu hosp
37,0,0.01,11.60880360871649,2023-11-18,2023-11-18,quantile,wk inc flu hosp
38,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
39,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
40,0,0.01,11.831541124389654,2023-11-18,2023-11-18,quantile,wk inc flu hosp
41,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
42,0,0.01,42.55763045848308,2023-11-18,2023-11-18,quantile,wk inc flu hosp
44,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
45,0,0.01,19.778062160567032,2023-11-18,2023-11-18,quantile,wk inc flu hosp
46,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
47,0,0.01,10.515180254165626,2023-11-18,2023-11-18,quantile,wk inc flu hosp
48,0,0.01,304.7218574204913,2023-11-18,2023-11-18,quantile,wk inc flu hosp
49,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
50,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
51,0,0.01,40.27092065601699,2023-11-18,2023-11-18,quantile,wk inc flu hosp
53,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
54,0,0.01,1.2619111238711775,2023-11-18,2023-11-18,quantile,wk inc flu hosp
55,0,0.01,2.2196725037053167,2023-11-18,2023-11-18,quantile,wk inc flu hosp
56,0,0.01,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
72,0,0.01,78.44060666110707,2023-11-18,2023-11-18,quantile,wk inc flu hosp
US,0,0.01,2084.643320124373,2023-11-18,2023-11-18,quantile,wk inc flu hosp
01,0,0.025,26.356772418484002,2023-11-18,2023-11-18,quantile,wk inc flu hosp
02,0,0.025,12.03044734778042,2023-11-18,2023-11-18,quantile,wk inc flu hosp
04,0,0.025,92.38838688926492,2023-11-18,2023-11-18,quantile,wk inc flu hosp
05,0,0.025,7.424918563851758,2023-11-18,2023-11-18,quantile,wk inc flu hosp
06,0,0.025,199.20831297214963,2023-11-18,2023-11-18,quantile,wk inc flu hosp
08,0,0.025,30.9551720452945,2023-11-18,2023-11-18,quantile,wk inc flu hosp
09,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
10,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
11,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
12,0,0.025,300.1312294297625,2023-11-18,2023-11-18,quantile,wk inc flu hosp
13,0,0.025,72.64907883906169,2023-11-18,2023-11-18,quantile,wk inc flu hosp
15,0,0.025,3.709574471215391,2023-11-18,2023-11-18,quantile,wk inc flu hosp
16,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
17,0,0.025,28.580386334636305,2023-11-18,2023-11-18,quantile,wk inc flu hosp
18,0,0.025,29.713941418447256,2023-11-18,2023-11-18,quantile,wk inc flu hosp
19,0,0.025,0.5070540260006379,2023-11-18,2023-11-18,quantile,wk inc flu hosp
20,0,0.025,0.5260063823116952,2023-11-18,2023-11-18,quantile,wk inc flu hosp
21,0,0.025,12.676873986065683,2023-11-18,2023-11-18,quantile,wk inc flu hosp
22,0,0.025,31.910491313942806,2023-11-18,2023-11-18,quantile,wk inc flu hosp
23,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
24,0,0.025,4.072892426352064,2023-11-18,2023-11-18,quantile,wk inc flu hosp
25,0,0.025,12.143030073129253,2023-11-18,2023-11-18,quantile,wk inc flu hosp
26,0,0.025,2.8202587897488898,2023-11-18,2023-11-18,quantile,wk inc flu hosp
27,0,0.025,6.130602990429385,2023-11-18,2023-11-18,quantile,wk inc flu hosp
28,0,0.025,14.699036661008861,2023-11-18,2023-11-18,quantile,wk inc flu hosp
29,0,0.025,18.01822130022737,2023-11-18,2023-11-18,quantile,wk inc flu hosp
30,0,0.025,0.07480566601881204,2023-11-18,2023-11-18,quantile,wk inc flu hosp
31,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
32,0,0.025,10.051195281744763,2023-11-18,2023-11-18,quantile,wk inc flu hosp
33,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
34,0,0.025,18.12868557355666,2023-11-18,2023-11-18,quantile,wk inc flu hosp
35,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
36,0,0.025,59.23041391862635,2023-11-18,2023-11-18,quantile,wk inc flu hosp
37,0,0.025,17.572669211747716,2023-11-18,2023-11-18,quantile,wk inc flu hosp
38,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
39,0,0.025,3.1463603439732215,2023-11-18,2023-11-18,quantile,wk inc flu hosp
40,0,0.025,16.042505180485314,2023-11-18,2023-11-18,quantile,wk inc flu hosp
41,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
42,0,0.025,53.40207106835393,2023-11-18,2023-11-18,quantile,wk inc flu hosp
44,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
45,0,0.025,24.3134361330708,2023-11-18,2023-11-18,quantile,wk inc flu hosp
46,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
47,0,0.025,15.745253971385797,2023-11-18,2023-11-18,quantile,wk inc flu hosp
48,0,0.025,328.2198632523489,2023-11-18,2023-11-18,quantile,wk inc flu hosp
49,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
50,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
51,0,0.025,46.81996585213422,2023-11-18,2023-11-18,quantile,wk inc flu hosp
53,0,0.025,0.0,2023-11-18,2023-11-18,quantile,wk inc flu hosp
54,0,0.025,2.9440486680312503,2023-11-18,2023-11-18,quantile,wk inc flu hosp
