location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,7.242058956998773,2023-11-04,2023-11-04,quantile,wk inc flu hosp
02,0,0.01,9.85740211288775,2023-11-04,2023-11-04,quantile,wk inc flu hosp
04,0,0.01,15.536281829569521,2023-11-04,2023-11-04,quantile,wk inc flu hosp
05,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
06,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
08,0,0.01,2.8895227190302992,2023-11-04,2023-11-04,quantile,wk inc flu hosp
09,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
10,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
11,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
12,0,0.01,198.16815462593127,2023-11-04,2023-11-04,quantile,wk inc flu hosp
13,0,0.01,6.845663573030398,2023-11-04,2023-11-04,quantile,wk inc flu hosp
15,0,0.01,1.0499727181902123,2023-11-04,2023-11-04,quantile,wk inc flu hosp
16,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
17,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
18,0,0.01,8.360595189800362,2023-11-04,2023-11-04,quantile,wk inc flu hosp
19,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
20,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
21,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
22,0,0.01,19.13575723399556,2023-11-04,2023-11-04,quantile,wk inc flu hosp
23,0,0.01,0.02247932041466523,2023-11-04,2023-11-04,quantile,wk inc flu hosp
24,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
25,0,0.01,7.31419060766937,2023-11-04,2023-11-04,quantile,wk inc flu hosp
26,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
27,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
28,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
29,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
30,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
31,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
32,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
33,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
34,0,0.01,13.320358484315216,2023-11-04,2023-11-04,quantile,wk inc flu hosp
35,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
36,0,0.01,8.231571937920659,2023-11-04,2023-11-04,quantile,wk inc flu hosp
37,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
38,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
39,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
40,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
41,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
42,0,0.01,11.354386230195304,2023-11-04,2023-11-04,quantile,wk inc flu hosp
44,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
45,0,0.01,2.583230471412796,2023-11-04,2023-11-04,quantile,wk inc flu hosp
46,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
47,0,0.01,11.001517834729938,2023-11-04,2023-11-04,quantile,wk inc flu hosp
48,0,0.01,174.41344340103797,2023-11-04,2023-11-04,quantile,wk inc flu hosp
49,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
50,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
51,0,0.01,20.426735374426137,2023-11-04,2023-11-04,quantile,wk inc flu hosp
53,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
54,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
55,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
56,0,0.01,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
72,0,0.01,94.53646712876417,2023-11-04,2023-11-04,quantile,wk inc flu hosp
US,0,0.01,774.7747799754746,2023-11-04,2023-11-04,quantile,wk inc flu hosp
01,0,0.025,10.416130917330149,2023-11-04,2023-11-04,quantile,wk inc flu hosp
02,0,0.025,12.091691091809631,2023-11-04,2023-11-04,quantile,wk inc flu hosp
04,0,0.025,20.380042079910325,2023-11-04,2023-11-04,quantile,wk inc flu hosp
05,0,0.025,1.2492660114581438,2023-11-04,2023-11-04,quantile,wk inc flu hosp
06,0,0.025,1.7659045416867172,2023-11-04,2023-11-04,quantile,wk inc flu hosp
08,0,0.025,5.411383669317775,2023-11-04,2023-11-04,quantile,wk inc flu hosp
09,0,0.025,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
10,0,0.025,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
11,0,0.025,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
12,0,0.025,218.74988949652897,2023-11-04,2023-11-04,quantile,wk inc flu hosp
13,0,0.025,9.638839441514428,2023-11-04,2023-11-04,quantile,wk inc flu hosp
15,0,0.025,2.3264727974352803,2023-11-04,2023-11-04,quantile,wk inc flu hosp
16,0,0.025,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
17,0,0.025,0.0,2023-11-04,2023-11-04,quantile,wk inc flu hosp
18,0,0.025,12.254386844991348,2023-11-04,2023-11-04,quantile,wk inc flu hosp
