location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,18.09547940021313
02,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,0.44707455735791607
04,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,41.702897655112984
05,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,28.529787095278667
06,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,56.80542461335699
08,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,31.74565879327161
09,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,17.956893373422425
10,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,1.8051350945503155
11,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,4.194136251769793
12,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,233.18907361974317
13,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,25.328873202070486
15,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,0.0
16,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,14.719964343213153
17,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,90.16354593808079
18,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,57.67997122205559
19,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,21.807548451786698
20,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,19.31342931303213
21,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,33.146254066584454
22,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,8.049707212719191
23,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,4.67937534345704
24,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,19.277313367746206
25,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,78.10480159806171
26,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,131.55970136405702
27,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,41.15098641255345
28,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,15.142586143815167
29,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,53.278416826879756
30,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,2.360145449824931
31,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,17.74272787317283
32,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,11.491828130361025
33,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,5.529655959984146
34,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,72.12860282803472
35,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,16.26111807156308
36,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,150.64996602700546
37,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,26.30164887634786
38,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,3.117220114924305
39,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,74.04382448357468
40,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,23.128821133422424
41,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,29.69431373946031
42,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,160.7965772751716
44,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,2.142891542680806
45,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,23.151979982367937
46,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,15.589615062626654
47,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,49.17711644729912
48,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,199.26154985630177
49,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,0.0
50,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,4.7404664460001555
51,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,52.612805156308816
53,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,26.44850052902089
54,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,20.115171844211424
55,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,36.328872277374096
56,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,0.0
72,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,19.723077432882917
US,2024-03-30,0,2024-03-30,wk inc flu hosp,quantile,0.01,3142.3011572815476
01,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,12.906026273463382
02,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,0.16184974448940634
04,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,36.43865115409689
05,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,18.22223151622654
06,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,48.51845326446439
08,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,24.20613943068556
09,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,10.006807508937031
10,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,0.44649751929501535
11,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,2.8331283085006174
12,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,207.10221716295
13,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,18.901239711036713
15,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,0.0
16,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,9.384319941566373
17,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,71.7395613021085
18,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,40.00244560187302
19,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,13.002401261205565
20,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,12.03768167238467
21,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,21.188983714830332
22,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,6.7491945059166545
23,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,2.038172464203332
24,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,11.101289837608249
25,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,52.89294922253123
26,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,86.28317198933503
27,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,26.459787250861847
28,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,11.75015310786137
29,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,32.993609647005634
30,2024-03-30,1,2024-04-06,wk inc flu hosp,quantile,0.01,1.0650098207934873
