"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.01,3.36148836663297
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.025,7.43691952122114
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.05,9.57540367962066
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.1,12.7047964340494
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.15,15.261147218064
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.2,16.6616293542844
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.25,18.4482939961107
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.3,20.1125215351657
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.35,21.2878921469721
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.4,22.7512147458913
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.45,24.126257905543
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.5,25.8207574689566
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.55,27.5601467936727
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.6,28.5963864860161
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.65,30.130498271504
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.7,31.6207993004227
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.75,32.9388650331797
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.8,34.9591960955547
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.85,37.3536147805061
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.9,41.2135260729271
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.95,47.4131261110072
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.975,56.0253659011707
"01",0,2025-04-19,2025-04-19,"wk inc flu hosp","quantile",0.99,70.1211693035817
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.01,1.05310363173711
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.025,2.20641293606001
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.05,3.47042099041806
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.1,4.51132677119841
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.15,5.16547272306259
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.2,7.14154534421351
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.25,8.56466117918004
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.3,10.4203700944117
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.35,11.7972536429451
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.4,13.2542790093123
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.45,14.958646612502
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.5,16.8486850117463
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.55,18.3554946605321
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.6,19.9424490719845
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.65,21.8829984296389
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.7,24.4252174040335
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.75,26.2510057500924
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.8,29.1327193643803
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.85,32.4648515503238
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.9,37.4787509236129
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.95,47.6184763339263
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.975,59.1420681822043
"01",1,2025-04-26,2025-04-19,"wk inc flu hosp","quantile",0.99,78.3944778738375
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.01,0.0218647362430685
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.025,0.842032028352938
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.05,1.59252858714141
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.1,2.60075341021663
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.15,3.26213311514524
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.2,3.45742313633959
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.25,3.95105261519662
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.3,4.95011816887811
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.35,5.74894467028899
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.4,6.74828563393491
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.45,8.90586434595175
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.5,10.7193673759877
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.55,12.4534808945954
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.6,14.1638588221559
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.65,16.4169347523694
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.7,19.3762650888677
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.75,21.9060917312929
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.8,25.3172948221606
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.85,29.6183764214231
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.9,36.9704223542665
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.95,50.7436191790833
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.975,65.0763980865302
"01",2,2025-05-03,2025-04-19,"wk inc flu hosp","quantile",0.99,86.3638374629007
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.01,0
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.025,0
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.05,0.331206504945099
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.1,1.74938042104554
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.15,2.32366791406331
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.2,2.60316477409712
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.25,3.38490973875519
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.3,3.91109738054207
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.35,4.00653753780052
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.4,4.5452335140966
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.45,6.16841496494753
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.5,8.02253026765616
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.55,9.37830317897883
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.6,11.2139695598449
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.65,13.206725216094
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.7,16.0219182534908
"01",3,2025-05-10,2025-04-19,"wk inc flu hosp","quantile",0.75,18.6782402742329
