location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,130.99067220813086,2025-03-15,2025-03-15,quantile,wk inc flu hosp
02,0,0.01,20.87461503771846,2025-03-15,2025-03-15,quantile,wk inc flu hosp
04,0,0.01,188.70707424523752,2025-03-15,2025-03-15,quantile,wk inc flu hosp
05,0,0.01,90.67651002740449,2025-03-15,2025-03-15,quantile,wk inc flu hosp
06,0,0.01,380.48399385444725,2025-03-15,2025-03-15,quantile,wk inc flu hosp
08,0,0.01,148.7924083304276,2025-03-15,2025-03-15,quantile,wk inc flu hosp
09,0,0.01,68.35323439982922,2025-03-15,2025-03-15,quantile,wk inc flu hosp
10,0,0.01,14.003267464359274,2025-03-15,2025-03-15,quantile,wk inc flu hosp
11,0,0.01,35.65553166444366,2025-03-15,2025-03-15,quantile,wk inc flu hosp
12,0,0.01,596.069471965296,2025-03-15,2025-03-15,quantile,wk inc flu hosp
13,0,0.01,130.4346024371491,2025-03-15,2025-03-15,quantile,wk inc flu hosp
15,0,0.01,24.352569481546013,2025-03-15,2025-03-15,quantile,wk inc flu hosp
16,0,0.01,9.290377357884696,2025-03-15,2025-03-15,quantile,wk inc flu hosp
17,0,0.01,420.942269070727,2025-03-15,2025-03-15,quantile,wk inc flu hosp
18,0,0.01,388.4622239197476,2025-03-15,2025-03-15,quantile,wk inc flu hosp
19,0,0.01,96.14395600159045,2025-03-15,2025-03-15,quantile,wk inc flu hosp
20,0,0.01,110.47893309152875,2025-03-15,2025-03-15,quantile,wk inc flu hosp
21,0,0.01,285.44689459769296,2025-03-15,2025-03-15,quantile,wk inc flu hosp
22,0,0.01,206.76609376356373,2025-03-15,2025-03-15,quantile,wk inc flu hosp
23,0,0.01,81.73376212697957,2025-03-15,2025-03-15,quantile,wk inc flu hosp
24,0,0.01,136.86015098174101,2025-03-15,2025-03-15,quantile,wk inc flu hosp
25,0,0.01,367.74580249071687,2025-03-15,2025-03-15,quantile,wk inc flu hosp
26,0,0.01,475.9929015190832,2025-03-15,2025-03-15,quantile,wk inc flu hosp
27,0,0.01,54.95879622969802,2025-03-15,2025-03-15,quantile,wk inc flu hosp
28,0,0.01,69.39469710108064,2025-03-15,2025-03-15,quantile,wk inc flu hosp
29,0,0.01,131.10299778883297,2025-03-15,2025-03-15,quantile,wk inc flu hosp
30,0,0.01,76.92789046174123,2025-03-15,2025-03-15,quantile,wk inc flu hosp
31,0,0.01,40.362544349195275,2025-03-15,2025-03-15,quantile,wk inc flu hosp
32,0,0.01,19.085324831276736,2025-03-15,2025-03-15,quantile,wk inc flu hosp
33,0,0.01,47.556513093709775,2025-03-15,2025-03-15,quantile,wk inc flu hosp
34,0,0.01,250.052302032404,2025-03-15,2025-03-15,quantile,wk inc flu hosp
35,0,0.01,38.70884165251982,2025-03-15,2025-03-15,quantile,wk inc flu hosp
36,0,0.01,523.4219262961818,2025-03-15,2025-03-15,quantile,wk inc flu hosp
37,0,0.01,358.43891027862975,2025-03-15,2025-03-15,quantile,wk inc flu hosp
38,0,0.01,6.615172788251402,2025-03-15,2025-03-15,quantile,wk inc flu hosp
39,0,0.01,844.5448524502194,2025-03-15,2025-03-15,quantile,wk inc flu hosp
40,0,0.01,24.394678916726868,2025-03-15,2025-03-15,quantile,wk inc flu hosp
