location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,435.17349717492743,2025-02-08,2025-02-08,quantile,wk inc flu hosp
02,0,0.01,5.121984037571896,2025-02-08,2025-02-08,quantile,wk inc flu hosp
04,0,0.01,293.25977546430903,2025-02-08,2025-02-08,quantile,wk inc flu hosp
05,0,0.01,282.77109227490774,2025-02-08,2025-02-08,quantile,wk inc flu hosp
06,0,0.01,2635.781637183163,2025-02-08,2025-02-08,quantile,wk inc flu hosp
08,0,0.01,273.64978762613555,2025-02-08,2025-02-08,quantile,wk inc flu hosp
09,0,0.01,266.9096279919525,2025-02-08,2025-02-08,quantile,wk inc flu hosp
10,0,0.01,47.002852399776,2025-02-08,2025-02-08,quantile,wk inc flu hosp
11,0,0.01,71.85896369754214,2025-02-08,2025-02-08,quantile,wk inc flu hosp
12,0,0.01,2533.6094785241785,2025-02-08,2025-02-08,quantile,wk inc flu hosp
13,0,0.01,767.4024801859752,2025-02-08,2025-02-08,quantile,wk inc flu hosp
15,0,0.01,31.4853664059242,2025-02-08,2025-02-08,quantile,wk inc flu hosp
16,0,0.01,69.08298902046323,2025-02-08,2025-02-08,quantile,wk inc flu hosp
17,0,0.01,1501.148899527758,2025-02-08,2025-02-08,quantile,wk inc flu hosp
18,0,0.01,812.8583359863782,2025-02-08,2025-02-08,quantile,wk inc flu hosp
19,0,0.01,278.36681349349567,2025-02-08,2025-02-08,quantile,wk inc flu hosp
20,0,0.01,194.17259392119604,2025-02-08,2025-02-08,quantile,wk inc flu hosp
21,0,0.01,384.22810635062905,2025-02-08,2025-02-08,quantile,wk inc flu hosp
22,0,0.01,306.3770839730355,2025-02-08,2025-02-08,quantile,wk inc flu hosp
23,0,0.01,79.06840272926877,2025-02-08,2025-02-08,quantile,wk inc flu hosp
24,0,0.01,501.3649592582658,2025-02-08,2025-02-08,quantile,wk inc flu hosp
25,0,0.01,1040.0158094433773,2025-02-08,2025-02-08,quantile,wk inc flu hosp
26,0,0.01,571.8652144316862,2025-02-08,2025-02-08,quantile,wk inc flu hosp
27,0,0.01,446.19297856276313,2025-02-08,2025-02-08,quantile,wk inc flu hosp
28,0,0.01,327.9712505778432,2025-02-08,2025-02-08,quantile,wk inc flu hosp
29,0,0.01,685.2327195933626,2025-02-08,2025-02-08,quantile,wk inc flu hosp
30,0,0.01,32.119702940755445,2025-02-08,2025-02-08,quantile,wk inc flu hosp
31,0,0.01,179.2174132124123,2025-02-08,2025-02-08,quantile,wk inc flu hosp
