location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,107.66407153516045,2025-03-22,2025-03-22,quantile,wk inc flu hosp
02,0,0.01,10.774078424192385,2025-03-22,2025-03-22,quantile,wk inc flu hosp
04,0,0.01,140.9475546194958,2025-03-22,2025-03-22,quantile,wk inc flu hosp
05,0,0.01,55.887348787341594,2025-03-22,2025-03-22,quantile,wk inc flu hosp
06,0,0.01,447.48385593546124,2025-03-22,2025-03-22,quantile,wk inc flu hosp
08,0,0.01,82.20895310481212,2025-03-22,2025-03-22,quantile,wk inc flu hosp
09,0,0.01,46.78837798272418,2025-03-22,2025-03-22,quantile,wk inc flu hosp
10,0,0.01,10.092276490183961,2025-03-22,2025-03-22,quantile,wk inc flu hosp
11,0,0.01,16.637995457736064,2025-03-22,2025-03-22,quantile,wk inc flu hosp
12,0,0.01,448.3132572079988,2025-03-22,2025-03-22,quantile,wk inc flu hosp
13,0,0.01,99.39345314015009,2025-03-22,2025-03-22,quantile,wk inc flu hosp
15,0,0.01,21.814457633362306,2025-03-22,2025-03-22,quantile,wk inc flu hosp
16,0,0.01,36.10859318586055,2025-03-22,2025-03-22,quantile,wk inc flu hosp
17,0,0.01,289.90914190369824,2025-03-22,2025-03-22,quantile,wk inc flu hosp
18,0,0.01,235.57129025591902,2025-03-22,2025-03-22,quantile,wk inc flu hosp
19,0,0.01,69.22260543485714,2025-03-22,2025-03-22,quantile,wk inc flu hosp
20,0,0.01,54.72953829809085,2025-03-22,2025-03-22,quantile,wk inc flu hosp
21,0,0.01,197.44926082108066,2025-03-22,2025-03-22,quantile,wk inc flu hosp
22,0,0.01,103.87007072130598,2025-03-22,2025-03-22,quantile,wk inc flu hosp
23,0,0.01,43.09649259956973,2025-03-22,2025-03-22,quantile,wk inc flu hosp
24,0,0.01,87.3784308499226,2025-03-22,2025-03-22,quantile,wk inc flu hosp
25,0,0.01,109.22766312415018,2025-03-22,2025-03-22,quantile,wk inc flu hosp
26,0,0.01,316.3626344457809,2025-03-22,2025-03-22,quantile,wk inc flu hosp
27,0,0.01,48.34458089939243,2025-03-22,2025-03-22,quantile,wk inc flu hosp
28,0,0.01,68.30730976143319,2025-03-22,2025-03-22,quantile,wk inc flu hosp
29,0,0.01,67.22929548982809,2025-03-22,2025-03-22,quantile,wk inc flu hosp
30,0,0.01,41.18112585673783,2025-03-22,2025-03-22,quantile,wk inc flu hosp
31,0,0.01,22.43726629969719,2025-03-22,2025-03-22,quantile,wk inc flu hosp
32,0,0.01,36.27344562846842,2025-03-22,2025-03-22,quantile,wk inc flu hosp
33,0,0.01,22.420160795940202,2025-03-22,2025-03-22,quantile,wk inc flu hosp
34,0,0.01,184.1213626685942,2025-03-22,2025-03-22,quantile,wk inc flu hosp
35,0,0.01,54.42703394087185,2025-03-22,2025-03-22,quantile,wk inc flu hosp
36,0,0.01,493.0370482054221,2025-03-22,2025-03-22,quantile,wk inc flu hosp
37,0,0.01,258.3440568330229,2025-03-22,2025-03-22,quantile,wk inc flu hosp
38,0,0.01,6.391491945667999,2025-03-22,2025-03-22,quantile,wk inc flu hosp
39,0,0.01,481.6374686011895,2025-03-22,2025-03-22,quantile,wk inc flu hosp
40,0,0.01,12.12700648031773,2025-03-22,2025-03-22,quantile,wk inc flu hosp
41,0,0.01,48.835073658577834,2025-03-22,2025-03-22,quantile,wk inc flu hosp
42,0,0.01,705.9833747214717,2025-03-22,2025-03-22,quantile,wk inc flu hosp
44,0,0.01,14.415920584838018,2025-03-22,2025-03-22,quantile,wk inc flu hosp
45,0,0.01,75.12613870293742,2025-03-22,2025-03-22,quantile,wk inc flu hosp
46,0,0.01,0.7516909895183445,2025-03-22,2025-03-22,quantile,wk inc flu hosp
47,0,0.01,217.12514227181734,2025-03-22,2025-03-22,quantile,wk inc flu hosp
48,0,0.01,280.4280215688175,2025-03-22,2025-03-22,quantile,wk inc flu hosp
49,0,0.01,44.70550813796197,2025-03-22,2025-03-22,quantile,wk inc flu hosp
50,0,0.01,5.548075281672764,2025-03-22,2025-03-22,quantile,wk inc flu hosp
51,0,0.01,225.140957719682,2025-03-22,2025-03-22,quantile,wk inc flu hosp
53,0,0.01,58.82512974565181,2025-03-22,2025-03-22,quantile,wk inc flu hosp
54,0,0.01,147.83858729942526,2025-03-22,2025-03-22,quantile,wk inc flu hosp
55,0,0.01,114.29082135773221,2025-03-22,2025-03-22,quantile,wk inc flu hosp
56,0,0.01,6.834121962284932,2025-03-22,2025-03-22,quantile,wk inc flu hosp
72,0,0.01,138.57150085022803,2025-03-22,2025-03-22,quantile,wk inc flu hosp
US,0,0.01,8588.989765210628,2025-03-22,2025-03-22,quantile,wk inc flu hosp
01,0,0.025,121.58024475021385,2025-03-22,2025-03-22,quantile,wk inc flu hosp
02,0,0.025,13.152918464324848,2025-03-22,2025-03-22,quantile,wk inc flu hosp
04,0,0.025,157.05029926148927,2025-03-22,2025-03-22,quantile,wk inc flu hosp
05,0,0.025,65.00164680876604,2025-03-22,2025-03-22,quantile,wk inc flu hosp
06,0,0.025,478.6953201795842,2025-03-22,2025-03-22,quantile,wk inc flu hosp
08,0,0.025,92.98490350715856,2025-03-22,2025-03-22,quantile,wk inc flu hosp
09,0,0.025,52.79279950281484,2025-03-22,2025-03-22,quantile,wk inc flu hosp
10,0,0.025,12.904026605558203,2025-03-22,2025-03-22,quantile,wk inc flu hosp
11,0,0.025,19.501339598636132,2025-03-22,2025-03-22,quantile,wk inc flu hosp
12,0,0.025,479.9323508813903,2025-03-22,2025-03-22,quantile,wk inc flu hosp
13,0,0.025,110.82513971045148,2025-03-22,2025-03-22,quantile,wk inc flu hosp
