location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,185.2064492760133,2025-02-22,2025-02-22,quantile,wk inc flu hosp
02,0,0.01,8.934983014935074,2025-02-22,2025-02-22,quantile,wk inc flu hosp
04,0,0.01,299.95312694556935,2025-02-22,2025-02-22,quantile,wk inc flu hosp
05,0,0.01,258.92080311045345,2025-02-22,2025-02-22,quantile,wk inc flu hosp
06,0,0.01,1440.0056027565724,2025-02-22,2025-02-22,quantile,wk inc flu hosp
08,0,0.01,328.6997813744285,2025-02-22,2025-02-22,quantile,wk inc flu hosp
09,0,0.01,314.2841680486024,2025-02-22,2025-02-22,quantile,wk inc flu hosp
10,0,0.01,68.96126220681015,2025-02-22,2025-02-22,quantile,wk inc flu hosp
11,0,0.01,28.40308062063779,2025-02-22,2025-02-22,quantile,wk inc flu hosp
12,0,0.01,1521.854642401956,2025-02-22,2025-02-22,quantile,wk inc flu hosp
13,0,0.01,125.99242403284978,2025-02-22,2025-02-22,quantile,wk inc flu hosp
15,0,0.01,36.15171392023256,2025-02-22,2025-02-22,quantile,wk inc flu hosp
16,0,0.01,56.746490927333255,2025-02-22,2025-02-22,quantile,wk inc flu hosp
17,0,0.01,1022.48069886883,2025-02-22,2025-02-22,quantile,wk inc flu hosp
18,0,0.01,954.7855346799648,2025-02-22,2025-02-22,quantile,wk inc flu hosp
19,0,0.01,284.3600673949655,2025-02-22,2025-02-22,quantile,wk inc flu hosp
20,0,0.01,255.0142979676994,2025-02-22,2025-02-22,quantile,wk inc flu hosp
21,0,0.01,543.141162600217,2025-02-22,2025-02-22,quantile,wk inc flu hosp
22,0,0.01,148.33855772034977,2025-02-22,2025-02-22,quantile,wk inc flu hosp
23,0,0.01,140.39007342747263,2025-02-22,2025-02-22,quantile,wk inc flu hosp
24,0,0.01,662.5053835739873,2025-02-22,2025-02-22,quantile,wk inc flu hosp
25,0,0.01,600.7418604270835,2025-02-22,2025-02-22,quantile,wk inc flu hosp
26,0,0.01,860.1758193043215,2025-02-22,2025-02-22,quantile,wk inc flu hosp
27,0,0.01,197.35600801250078,2025-02-22,2025-02-22,quantile,wk inc flu hosp
