location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,63.638090021563436,2025-03-29,2025-03-29,quantile,wk inc flu hosp
02,0,0.01,1.374251317267097,2025-03-29,2025-03-29,quantile,wk inc flu hosp
04,0,0.01,97.97369163484453,2025-03-29,2025-03-29,quantile,wk inc flu hosp
05,0,0.01,40.9283104845683,2025-03-29,2025-03-29,quantile,wk inc flu hosp
06,0,0.01,203.3268157204107,2025-03-29,2025-03-29,quantile,wk inc flu hosp
08,0,0.01,50.76701239427118,2025-03-29,2025-03-29,quantile,wk inc flu hosp
09,0,0.01,41.54934653885206,2025-03-29,2025-03-29,quantile,wk inc flu hosp
10,0,0.01,6.723056133959891,2025-03-29,2025-03-29,quantile,wk inc flu hosp
11,0,0.01,22.15090639996299,2025-03-29,2025-03-29,quantile,wk inc flu hosp
12,0,0.01,406.9703222221252,2025-03-29,2025-03-29,quantile,wk inc flu hosp
13,0,0.01,65.67586252707267,2025-03-29,2025-03-29,quantile,wk inc flu hosp
15,0,0.01,13.808482202612883,2025-03-29,2025-03-29,quantile,wk inc flu hosp
16,0,0.01,25.713119687637356,2025-03-29,2025-03-29,quantile,wk inc flu hosp
17,0,0.01,178.25423463264872,2025-03-29,2025-03-29,quantile,wk inc flu hosp
18,0,0.01,153.1526454018657,2025-03-29,2025-03-29,quantile,wk inc flu hosp
19,0,0.01,24.62052530359856,2025-03-29,2025-03-29,quantile,wk inc flu hosp
20,0,0.01,35.04117425022828,2025-03-29,2025-03-29,quantile,wk inc flu hosp
21,0,0.01,112.73293487257986,2025-03-29,2025-03-29,quantile,wk inc flu hosp
22,0,0.01,171.1497398159647,2025-03-29,2025-03-29,quantile,wk inc flu hosp
23,0,0.01,17.90625699775414,2025-03-29,2025-03-29,quantile,wk inc flu hosp
24,0,0.01,63.841405734414096,2025-03-29,2025-03-29,quantile,wk inc flu hosp
25,0,0.01,92.32506999247298,2025-03-29,2025-03-29,quantile,wk inc flu hosp
26,0,0.01,455.305280579389,2025-03-29,2025-03-29,quantile,wk inc flu hosp
27,0,0.01,69.96914518206113,2025-03-29,2025-03-29,quantile,wk inc flu hosp
28,0,0.01,34.621761092765006,2025-03-29,2025-03-29,quantile,wk inc flu hosp
29,0,0.01,58.54495468427241,2025-03-29,2025-03-29,quantile,wk inc flu hosp
30,0,0.01,30.044189336257702,2025-03-29,2025-03-29,quantile,wk inc flu hosp
31,0,0.01,14.855864515326902,2025-03-29,2025-03-29,quantile,wk inc flu hosp
32,0,0.01,37.72183939693834,2025-03-29,2025-03-29,quantile,wk inc flu hosp
33,0,0.01,9.29477570152967,2025-03-29,2025-03-29,quantile,wk inc flu hosp
34,0,0.01,0.0,2025-03-29,2025-03-29,quantile,wk inc flu hosp
35,0,0.01,34.48961676730774,2025-03-29,2025-03-29,quantile,wk inc flu hosp
36,0,0.01,435.4943767264615,2025-03-29,2025-03-29,quantile,wk inc flu hosp
37,0,0.01,130.3064898895141,2025-03-29,2025-03-29,quantile,wk inc flu hosp
38,0,0.01,5.143538422252946,2025-03-29,2025-03-29,quantile,wk inc flu hosp
39,0,0.01,182.71159966313684,2025-03-29,2025-03-29,quantile,wk inc flu hosp
40,0,0.01,0.0,2025-03-29,2025-03-29,quantile,wk inc flu hosp
41,0,0.01,17.202245246557183,2025-03-29,2025-03-29,quantile,wk inc flu hosp
42,0,0.01,520.01885135074,2025-03-29,2025-03-29,quantile,wk inc flu hosp
44,0,0.01,6.130355605156437,2025-03-29,2025-03-29,quantile,wk inc flu hosp
45,0,0.01,60.18735113586773,2025-03-29,2025-03-29,quantile,wk inc flu hosp
46,0,0.01,0.0549212982499781,2025-03-29,2025-03-29,quantile,wk inc flu hosp
47,0,0.01,99.91354193786503,2025-03-29,2025-03-29,quantile,wk inc flu hosp
48,0,0.01,197.8836677059857,2025-03-29,2025-03-29,quantile,wk inc flu hosp
49,0,0.01,27.842201431161282,2025-03-29,2025-03-29,quantile,wk inc flu hosp
50,0,0.01,7.344408171582341,2025-03-29,2025-03-29,quantile,wk inc flu hosp
51,0,0.01,118.87605957555577,2025-03-29,2025-03-29,quantile,wk inc flu hosp
53,0,0.01,57.090006757195304,2025-03-29,2025-03-29,quantile,wk inc flu hosp
54,0,0.01,120.42845233370738,2025-03-29,2025-03-29,quantile,wk inc flu hosp
55,0,0.01,39.41481719841164,2025-03-29,2025-03-29,quantile,wk inc flu hosp
56,0,0.01,6.675169125300576,2025-03-29,2025-03-29,quantile,wk inc flu hosp
72,0,0.01,102.88808707725788,2025-03-29,2025-03-29,quantile,wk inc flu hosp
US,0,0.01,5506.1202807909285,2025-03-29,2025-03-29,quantile,wk inc flu hosp
01,0,0.025,72.84274593881996,2025-03-29,2025-03-29,quantile,wk inc flu hosp
02,0,0.025,2.131904667618381,2025-03-29,2025-03-29,quantile,wk inc flu hosp
04,0,0.025,114.87173735890235,2025-03-29,2025-03-29,quantile,wk inc flu hosp
05,0,0.025,50.000312452160266,2025-03-29,2025-03-29,quantile,wk inc flu hosp
06,0,0.025,223.86656470182848,2025-03-29,2025-03-29,quantile,wk inc flu hosp
08,0,0.025,57.43633829926396,2025-03-29,2025-03-29,quantile,wk inc flu hosp
09,0,0.025,47.435793617472555,2025-03-29,2025-03-29,quantile,wk inc flu hosp
10,0,0.025,9.043015859038018,2025-03-29,2025-03-29,quantile,wk inc flu hosp
11,0,0.025,27.062308065845393,2025-03-29,2025-03-29,quantile,wk inc flu hosp
12,0,0.025,435.3123900929231,2025-03-29,2025-03-29,quantile,wk inc flu hosp
13,0,0.025,78.60855684805102,2025-03-29,2025-03-29,quantile,wk inc flu hosp
15,0,0.025,16.54025961572193,2025-03-29,2025-03-29,quantile,wk inc flu hosp
16,0,0.025,29.41716026744353,2025-03-29,2025-03-29,quantile,wk inc flu hosp
17,0,0.025,196.8705006325957,2025-03-29,2025-03-29,quantile,wk inc flu hosp
18,0,0.025,165.31505617500073,2025-03-29,2025-03-29,quantile,wk inc flu hosp
19,0,0.025,29.36384093213601,2025-03-29,2025-03-29,quantile,wk inc flu hosp
20,0,0.025,41.26829586634065,2025-03-29,2025-03-29,quantile,wk inc flu hosp
