location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,466.05394036078945,2025-01-11,2025-01-11,quantile,wk inc flu hosp
02,0,0.01,13.057849277004026,2025-01-11,2025-01-11,quantile,wk inc flu hosp
04,0,0.01,2074.0393882851226,2025-01-11,2025-01-11,quantile,wk inc flu hosp
05,0,0.01,137.33468739745012,2025-01-11,2025-01-11,quantile,wk inc flu hosp
06,0,0.01,2265.367322835297,2025-01-11,2025-01-11,quantile,wk inc flu hosp
08,0,0.01,488.4016472652301,2025-01-11,2025-01-11,quantile,wk inc flu hosp
09,0,0.01,250.48703521335472,2025-01-11,2025-01-11,quantile,wk inc flu hosp
10,0,0.01,108.91087622094892,2025-01-11,2025-01-11,quantile,wk inc flu hosp
11,0,0.01,35.1445547775809,2025-01-11,2025-01-11,quantile,wk inc flu hosp
12,0,0.01,1843.5281479053263,2025-01-11,2025-01-11,quantile,wk inc flu hosp
13,0,0.01,880.3207629038208,2025-01-11,2025-01-11,quantile,wk inc flu hosp
15,0,0.01,24.439370002982006,2025-01-11,2025-01-11,quantile,wk inc flu hosp
16,0,0.01,114.9603817810461,2025-01-11,2025-01-11,quantile,wk inc flu hosp
17,0,0.01,1343.3658131695183,2025-01-11,2025-01-11,quantile,wk inc flu hosp
18,0,0.01,707.1895206242255,2025-01-11,2025-01-11,quantile,wk inc flu hosp
19,0,0.01,116.17070029767343,2025-01-11,2025-01-11,quantile,wk inc flu hosp
20,0,0.01,240.97975407464023,2025-01-11,2025-01-11,quantile,wk inc flu hosp
21,0,0.01,475.08872379453777,2025-01-11,2025-01-11,quantile,wk inc flu hosp
22,0,0.01,397.47806838283,2025-01-11,2025-01-11,quantile,wk inc flu hosp
23,0,0.01,53.93946772245343,2025-01-11,2025-01-11,quantile,wk inc flu hosp
24,0,0.01,300.14194382051846,2025-01-11,2025-01-11,quantile,wk inc flu hosp
25,0,0.01,474.6660515568161,2025-01-11,2025-01-11,quantile,wk inc flu hosp
26,0,0.01,435.9890871330092,2025-01-11,2025-01-11,quantile,wk inc flu hosp
27,0,0.01,1239.68586856255,2025-01-11,2025-01-11,quantile,wk inc flu hosp
28,0,0.01,174.81315535078534,2025-01-11,2025-01-11,quantile,wk inc flu hosp
29,0,0.01,518.5830500127958,2025-01-11,2025-01-11,quantile,wk inc flu hosp
30,0,0.01,37.672303909976655,2025-01-11,2025-01-11,quantile,wk inc flu hosp
31,0,0.01,133.6545449940862,2025-01-11,2025-01-11,quantile,wk inc flu hosp
32,0,0.01,270.37251337768083,2025-01-11,2025-01-11,quantile,wk inc flu hosp
33,0,0.01,304.42484022002867,2025-01-11,2025-01-11,quantile,wk inc flu hosp
34,0,0.01,1247.7218989009452,2025-01-11,2025-01-11,quantile,wk inc flu hosp
35,0,0.01,177.74636287334215,2025-01-11,2025-01-11,quantile,wk inc flu hosp
36,0,0.01,2359.3477099090865,2025-01-11,2025-01-11,quantile,wk inc flu hosp
37,0,0.01,682.9750030702565,2025-01-11,2025-01-11,quantile,wk inc flu hosp
38,0,0.01,23.31995672946731,2025-01-11,2025-01-11,quantile,wk inc flu hosp
39,0,0.01,735.1084412468563,2025-01-11,2025-01-11,quantile,wk inc flu hosp
40,0,0.01,277.831459840164,2025-01-11,2025-01-11,quantile,wk inc flu hosp
41,0,0.01,359.346002600222,2025-01-11,2025-01-11,quantile,wk inc flu hosp
42,0,0.01,1360.000427468299,2025-01-11,2025-01-11,quantile,wk inc flu hosp
44,0,0.01,40.3030699839905,2025-01-11,2025-01-11,quantile,wk inc flu hosp
45,0,0.01,369.17675610769845,2025-01-11,2025-01-11,quantile,wk inc flu hosp
46,0,0.01,3.5961478301074092,2025-01-11,2025-01-11,quantile,wk inc flu hosp
47,0,0.01,775.318459697834,2025-01-11,2025-01-11,quantile,wk inc flu hosp
48,0,0.01,2083.7549495433245,2025-01-11,2025-01-11,quantile,wk inc flu hosp
49,0,0.01,294.8670323625271,2025-01-11,2025-01-11,quantile,wk inc flu hosp
50,0,0.01,14.750220387313217,2025-01-11,2025-01-11,quantile,wk inc flu hosp
51,0,0.01,466.4960628652119,2025-01-11,2025-01-11,quantile,wk inc flu hosp
53,0,0.01,282.6828006541671,2025-01-11,2025-01-11,quantile,wk inc flu hosp
54,0,0.01,118.19349211701514,2025-01-11,2025-01-11,quantile,wk inc flu hosp
55,0,0.01,328.1982282293221,2025-01-11,2025-01-11,quantile,wk inc flu hosp
56,0,0.01,45.61550795635538,2025-01-11,2025-01-11,quantile,wk inc flu hosp
72,0,0.01,40.544830987833635,2025-01-11,2025-01-11,quantile,wk inc flu hosp
US,0,0.01,35092.30312370706,2025-01-11,2025-01-11,quantile,wk inc flu hosp
01,0,0.025,493.74475007824105,2025-01-11,2025-01-11,quantile,wk inc flu hosp
02,0,0.025,16.678295006254533,2025-01-11,2025-01-11,quantile,wk inc flu hosp
04,0,0.025,2176.9533999199616,2025-01-11,2025-01-11,quantile,wk inc flu hosp
05,0,0.025,154.97152844982804,2025-01-11,2025-01-11,quantile,wk inc flu hosp
06,0,0.025,2376.7159140965064,2025-01-11,2025-01-11,quantile,wk inc flu hosp
08,0,0.025,515.6450406567163,2025-01-11,2025-01-11,quantile,wk inc flu hosp
09,0,0.025,270.0050814352385,2025-01-11,2025-01-11,quantile,wk inc flu hosp
10,0,0.025,120.10269434193607,2025-01-11,2025-01-11,quantile,wk inc flu hosp
11,0,0.025,40.81370118342945,2025-01-11,2025-01-11,quantile,wk inc flu hosp
12,0,0.025,1921.3077552816665,2025-01-11,2025-01-11,quantile,wk inc flu hosp
13,0,0.025,928.4896915940185,2025-01-11,2025-01-11,quantile,wk inc flu hosp
15,0,0.025,27.999045304021156,2025-01-11,2025-01-11,quantile,wk inc flu hosp
16,0,0.025,129.320879499434,2025-01-11,2025-01-11,quantile,wk inc flu hosp
17,0,0.025,1410.224867697737,2025-01-11,2025-01-11,quantile,wk inc flu hosp
18,0,0.025,749.605947908294,2025-01-11,2025-01-11,quantile,wk inc flu hosp
19,0,0.025,131.49535608854174,2025-01-11,2025-01-11,quantile,wk inc flu hosp
20,0,0.025,259.36958137252003,2025-01-11,2025-01-11,quantile,wk inc flu hosp
21,0,0.025,510.9451467989446,2025-01-11,2025-01-11,quantile,wk inc flu hosp
