location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,159.68777087333143,2025-03-08,2025-03-08,quantile,wk inc flu hosp
02,0,0.01,14.535412322167403,2025-03-08,2025-03-08,quantile,wk inc flu hosp
04,0,0.01,283.2109205806887,2025-03-08,2025-03-08,quantile,wk inc flu hosp
05,0,0.01,166.1273637607384,2025-03-08,2025-03-08,quantile,wk inc flu hosp
06,0,0.01,613.3518356255813,2025-03-08,2025-03-08,quantile,wk inc flu hosp
08,0,0.01,195.55191285435993,2025-03-08,2025-03-08,quantile,wk inc flu hosp
09,0,0.01,129.59706020371442,2025-03-08,2025-03-08,quantile,wk inc flu hosp
10,0,0.01,31.653123636586958,2025-03-08,2025-03-08,quantile,wk inc flu hosp
11,0,0.01,45.73750153415985,2025-03-08,2025-03-08,quantile,wk inc flu hosp
12,0,0.01,805.6088384914507,2025-03-08,2025-03-08,quantile,wk inc flu hosp
13,0,0.01,174.31021716734926,2025-03-08,2025-03-08,quantile,wk inc flu hosp
15,0,0.01,15.595961393998966,2025-03-08,2025-03-08,quantile,wk inc flu hosp
16,0,0.01,51.4002317493461,2025-03-08,2025-03-08,quantile,wk inc flu hosp
17,0,0.01,661.5169115142033,2025-03-08,2025-03-08,quantile,wk inc flu hosp
18,0,0.01,696.3778552859651,2025-03-08,2025-03-08,quantile,wk inc flu hosp
19,0,0.01,178.62576338458854,2025-03-08,2025-03-08,quantile,wk inc flu hosp
20,0,0.01,142.27443974601434,2025-03-08,2025-03-08,quantile,wk inc flu hosp
21,0,0.01,367.48586718268285,2025-03-08,2025-03-08,quantile,wk inc flu hosp
22,0,0.01,189.97033807147625,2025-03-08,2025-03-08,quantile,wk inc flu hosp
23,0,0.01,93.85672452654426,2025-03-08,2025-03-08,quantile,wk inc flu hosp
24,0,0.01,252.48876364449006,2025-03-08,2025-03-08,quantile,wk inc flu hosp
25,0,0.01,606.1323929232886,2025-03-08,2025-03-08,quantile,wk inc flu hosp
26,0,0.01,768.1016185886785,2025-03-08,2025-03-08,quantile,wk inc flu hosp
27,0,0.01,89.8380335567582,2025-03-08,2025-03-08,quantile,wk inc flu hosp
28,0,0.01,57.04192069135926,2025-03-08,2025-03-08,quantile,wk inc flu hosp
29,0,0.01,463.5236190683739,2025-03-08,2025-03-08,quantile,wk inc flu hosp
30,0,0.01,84.19881380236264,2025-03-08,2025-03-08,quantile,wk inc flu hosp
31,0,0.01,89.25339687666616,2025-03-08,2025-03-08,quantile,wk inc flu hosp
32,0,0.01,38.366781833979886,2025-03-08,2025-03-08,quantile,wk inc flu hosp
33,0,0.01,95.95845882557502,2025-03-08,2025-03-08,quantile,wk inc flu hosp
34,0,0.01,499.222844382146,2025-03-08,2025-03-08,quantile,wk inc flu hosp
35,0,0.01,66.58198535751893,2025-03-08,2025-03-08,quantile,wk inc flu hosp
36,0,0.01,798.8182812434108,2025-03-08,2025-03-08,quantile,wk inc flu hosp
37,0,0.01,424.36609657581255,2025-03-08,2025-03-08,quantile,wk inc flu hosp
38,0,0.01,10.175932843203341,2025-03-08,2025-03-08,quantile,wk inc flu hosp
39,0,0.01,1087.7398594856843,2025-03-08,2025-03-08,quantile,wk inc flu hosp
40,0,0.01,85.2751375950744,2025-03-08,2025-03-08,quantile,wk inc flu hosp
41,0,0.01,65.56416666295759,2025-03-08,2025-03-08,quantile,wk inc flu hosp
42,0,0.01,1787.1065940812803,2025-03-08,2025-03-08,quantile,wk inc flu hosp
44,0,0.01,36.580955135115005,2025-03-08,2025-03-08,quantile,wk inc flu hosp
45,0,0.01,208.14190509128474,2025-03-08,2025-03-08,quantile,wk inc flu hosp
46,0,0.01,11.943987542704509,2025-03-08,2025-03-08,quantile,wk inc flu hosp
47,0,0.01,275.6138928593698,2025-03-08,2025-03-08,quantile,wk inc flu hosp
48,0,0.01,759.8676403498952,2025-03-08,2025-03-08,quantile,wk inc flu hosp
49,0,0.01,52.24922882877817,2025-03-08,2025-03-08,quantile,wk inc flu hosp
50,0,0.01,14.942619837235815,2025-03-08,2025-03-08,quantile,wk inc flu hosp
51,0,0.01,358.4323652344483,2025-03-08,2025-03-08,quantile,wk inc flu hosp
53,0,0.01,204.13696414871293,2025-03-08,2025-03-08,quantile,wk inc flu hosp
54,0,0.01,288.78855924062134,2025-03-08,2025-03-08,quantile,wk inc flu hosp
55,0,0.01,423.8959556430911,2025-03-08,2025-03-08,quantile,wk inc flu hosp
56,0,0.01,9.016265045833425,2025-03-08,2025-03-08,quantile,wk inc flu hosp
72,0,0.01,24.09528976701812,2025-03-08,2025-03-08,quantile,wk inc flu hosp
US,0,0.01,17434.978280623523,2025-03-08,2025-03-08,quantile,wk inc flu hosp
01,0,0.025,176.14487912026712,2025-03-08,2025-03-08,quantile,wk inc flu hosp
02,0,0.025,17.48464306475216,2025-03-08,2025-03-08,quantile,wk inc flu hosp
04,0,0.025,309.1456454392282,2025-03-08,2025-03-08,quantile,wk inc flu hosp
05,0,0.025,184.2479509294852,2025-03-08,2025-03-08,quantile,wk inc flu hosp
06,0,0.025,661.1456626282849,2025-03-08,2025-03-08,quantile,wk inc flu hosp
08,0,0.025,213.2665211278895,2025-03-08,2025-03-08,quantile,wk inc flu hosp
