location,horizon,target_end_date,reference_date,target,output_type,output_type_id,value
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.01,61.09276182864754
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.025,73.11062448790359
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.05,82.03887187112758
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.1,91.82650260240396
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.15,98.41799603072883
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.2,102.46385846007036
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.25,105.18066988747745
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.3,108.402105411266
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.35,110.73390339465863
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.4,112.82220925909678
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.45,115.2083511079723
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.5,118.01981022065547
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.55,120.17412073370568
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.6,123.27540479878408
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.65,124.8682459996341
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.7,128.4803518175211
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.75,133.65444991429507
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.8,138.61106395933712
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.85,145.45582596216394
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.9,153.8572016393635
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.95,170.10251600924028
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.975,185.48462356018632
01,0,2024-12-14,2024-12-14,wk inc flu hosp,quantile,0.99,208.63030524914566
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.01,55.2626514099107
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.025,69.02457224642986
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.05,80.91423808722666
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.1,93.69382302902758
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.15,103.70252458404175
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.2,111.57686211313923
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.25,117.31845972135802
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.3,122.75647387830608
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.35,126.69968245757946
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.4,130.87020429792835
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.45,135.2816896395135
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.5,141.1610432044095
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.55,146.2119676050499
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.6,149.14488630896295
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.65,154.65995733760133
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.7,161.4675279646067
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.75,168.8958804279255
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.8,173.2781808303761
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.85,182.03715445718683
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.9,192.5416034588847
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.95,215.85917044832976
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.975,239.05822938389207
01,1,2024-12-21,2024-12-14,wk inc flu hosp,quantile,0.99,271.87231979363094
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.01,47.859650217551035
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.025,62.887117361568514
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.05,74.94942084105546
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.1,92.7860646417347
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.15,105.5812801276512
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.2,115.55580243670687
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.25,125.0400217900785
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.3,131.17225650329652
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.35,136.63343342658632
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.4,144.72243758312743
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.45,153.20745580988714
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.5,160.31941801080347
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.55,170.86978129723525
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.6,174.40270660323955
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.65,185.6372970602522
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.7,196.41490451664248
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.75,210.69852687731083
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.8,215.4281782256456
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.85,222.370442304843
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.9,234.95193229892283
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.95,264.7845107273481
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.975,295.2715308591365
01,2,2024-12-28,2024-12-14,wk inc flu hosp,quantile,0.99,336.33802499962195
01,3,2025-01-04,2024-12-14,wk inc flu hosp,quantile,0.01,42.28298722504133
01,3,2025-01-04,2024-12-14,wk inc flu hosp,quantile,0.025,58.37840777908009
01,3,2025-01-04,2024-12-14,wk inc flu hosp,quantile,0.05,71.24912373753895
01,3,2025-01-04,2024-12-14,wk inc flu hosp,quantile,0.1,89.05761963543091
01,3,2025-01-04,2024-12-14,wk inc flu hosp,quantile,0.15,103.7145934374044
01,3,2025-01-04,2024-12-14,wk inc flu hosp,quantile,0.2,114.49703754715989
01,3,2025-01-04,2024-12-14,wk inc flu hosp,quantile,0.25,125.81496140957266
01,3,2025-01-04,2024-12-14,wk inc flu hosp,quantile,0.3,132.9095651183167
01,3,2025-01-04,2024-12-14,wk inc flu hosp,quantile,0.35,141.23461899844312
