location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
"01",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,33.00491659718165
"02",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,18.12465544788736
"04",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,73.44433294907337
"05",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,11.82513627539154
"06",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,98.170872281848
"08",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,25.876623371803007
"09",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,0.2571877982308816
"10",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,0.0
"11",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,0.0
"12",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,296.4354824328284
"13",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,65.98220523576713
"15",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,0.0
"16",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,0.2547259927250966
"17",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,28.829733359601363
"18",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,35.83532675501602
"19",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,5.015711347782055
"20",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,3.838854598599146
"21",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,21.86424954311227
"22",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,37.86555633039956
"23",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,1.028261341022196
"24",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,8.307196960120601
"25",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,15.734907416120572
"26",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,12.389404108600694
"27",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,7.371262706874258
"28",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,24.40313473533463
"29",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,21.34936808597331
"30",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,1.2810484816694394
"31",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,1.7969662913075468
"32",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,10.504169079231508
"33",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,0.0
"34",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,25.20344035127977
"35",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,2.292090036076211
"36",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,44.807764783865494
"37",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,27.07317919293697
"38",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,0.3205583187555952
"39",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,8.388229859340544
"40",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,17.766163502758634
"41",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,3.304951617895994
"42",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,43.0602195383356
"44",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,0.0
"45",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,27.95084851905595
"46",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,0.8185232997482909
"47",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,30.646008323804075
"48",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,242.42334721933372
"49",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,0.8315314373090177
"50",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,0.0
"51",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,48.14967366994406
"53",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,5.185188872489273
"54",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,6.525912624601897
"55",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,7.91104848420681
"56",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,0.5651584651180176
"72",2023-11-18,0,2023-11-18,wk inc flu hosp,quantile,0.01,78.62936440815243
"01",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,33.00491659718165
"02",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,17.89195275967724
"04",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,73.44433294907337
"05",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,11.82513627539154
"06",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,98.170872281848
"08",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,25.876623371803007
"09",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,0.2571877982308816
"10",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,0.0
"11",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,0.0
"12",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,292.12164445587234
"13",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,65.98220523576713
"15",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,0.0
"16",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,0.2547259927250966
"17",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,28.829733359601363
"18",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,35.83532675501602
"19",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,5.015711347782055
"20",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,3.838854598599146
"21",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,21.86424954311227
"22",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,37.86555633039956
"23",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,1.028261341022196
"24",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,8.307196960120601
"25",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,15.734907416120572
"26",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,12.389404108600694
"27",2023-11-18,1,2023-11-25,wk inc flu hosp,quantile,0.01,7.371262706874258
