location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,38.436099604277004
02,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,3.4017494557858945
04,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,131.60122410197224
05,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,12.752057343003624
06,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,231.49004868188416
08,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,100.52451766517241
09,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,14.866652267674452
10,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,0.0
11,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,2.5267252133272287
12,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,501.4620148137509
13,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,74.86649212404777
15,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,13.056339619328051
16,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,0.42228859366941696
17,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,50.22752290696035
18,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,55.42997860665514
19,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,10.543259187846733
20,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,6.4028763646203455
21,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,15.822253194492147
22,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,82.04776907631621
23,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,7.009947770220855
24,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,8.648665056932076
25,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,34.434650881964515
26,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,48.40270156802343
27,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,10.651317322407886
28,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,19.824536246279866
29,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,26.620389641630656
30,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,0.9408898462941345
31,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,2.2416086044857964
32,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,21.125242250918898
33,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,0.0
34,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,37.20767828001268
35,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,5.92207959463717
36,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,81.12805827502486
37,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,107.68753764305262
38,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,0.4108741600520627
39,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,31.440810143698048
40,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,17.751359077183718
41,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,0.2550014226502953
42,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,65.22063287995334
44,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,0.0
45,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,52.86095958236647
46,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,0.10689890087697602
47,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,45.449270191328324
48,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,352.3071674574757
49,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,2.6225705346782813
50,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,0.03522352022137758
51,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,66.65275761153742
53,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,11.439993452700655
54,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,5.430980074862287
55,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,13.099095815272563
56,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,10.795058087488327
72,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,67.58685255013152
US,2023-12-02,0,2023-12-02,wk inc flu hosp,quantile,0.01,2502.353148232834
01,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,39.04142997195882
02,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,3.3221505306406893
04,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,132.7045296048234
05,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,13.515302275424784
06,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,238.95848861980178
08,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,100.70257775858751
09,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,14.844459329099173
10,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,0.0
11,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,2.5689035598846535
12,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,529.7710338811783
13,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,75.86475857259089
15,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,13.385779778518346
16,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,0.8035739121109079
17,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,60.26723154151285
18,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,59.18911416992381
19,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,11.775318744036081
20,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,7.5770608437931495
21,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,16.1922037367003
22,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,84.22088107109012
23,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,6.999235697080253
24,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,9.081679756718794
25,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,35.584624035093526
26,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,48.63797680781175
27,2023-12-02,1,2023-12-09,wk inc flu hosp,quantile,0.01,12.163103703558573
