location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,320.04083880724573
02,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,10.939562953310851
04,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,382.80496388963303
05,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,241.27765094431757
06,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,1897.4557859598347
08,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,213.39373175656434
09,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,269.1414037634515
10,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,43.4849097108988
11,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,66.15066069494551
12,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,2029.173644586382
13,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,600.3210522509747
15,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,48.48304161052755
16,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,56.53177236533462
17,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,766.6912518415061
18,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,476.8236039215016
19,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,241.19646879005722
20,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,136.37107748361248
21,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,260.31762714714444
22,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,259.45376331431225
23,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,89.1859337120487
24,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,430.29666830000446
25,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,836.586808662276
26,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,518.1725745615913
27,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,594.0520166566429
28,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,238.76922663670436
29,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,359.5027058834693
30,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,46.97025559080186
31,2025-02-08,0,2025-02-08,wk inc flu hosp,quantile,0.01,107.7498941724238
