location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,173.25742852985587
02,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,0.0
04,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,152.24769155667263
05,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,82.24732117447402
06,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,1095.9650268959726
08,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,42.912568760315665
09,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,13.530573023615139
10,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,16.56737908450561
11,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,0.0
12,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,884.1694520514274
13,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,147.95813623267614
15,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,9.075027926189309
16,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,37.34258040945396
17,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,240.3680533877568
18,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,166.62904327908572
19,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,120.91237845181546
20,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,94.12084016275398
21,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,105.73889062315962
22,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,142.8994337080459
23,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,20.876710547426242
24,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,19.68803714101942
25,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,40.12792577547364
26,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,124.03448671387154
27,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,78.78989072693247
28,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,97.58266516702442
29,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,156.37902393585853
30,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,26.143886551012447
31,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,68.61259498482693
32,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,39.845677141551214
33,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,17.323238855056363
34,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,77.3311179389387
35,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,67.7226804733032
36,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,62.740339939899634
37,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,163.02642212746804
38,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,14.15931818130032
39,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,249.67017477772978
40,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,77.9984258302154
41,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,206.6091083204206
42,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,426.3389621855303
44,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,6.107994119966235
45,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,78.58564781884205
46,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,22.328279193619018
47,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,144.2674875360365
48,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,694.1787216785779
49,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,36.97393551321631
50,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,5.936650509059542
51,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,112.72946581933952
53,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,198.62434535631076
54,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,61.35035489431872
55,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,129.4931301681026
56,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,0.7731834384825963
72,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,98.0506269357528
US,2026-02-14,0,2026-02-14,wk inc flu hosp,quantile,0.01,7184.864752581929
01,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,147.3730422484782
02,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,0.0
04,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,124.75313366109467
05,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,64.75976718447643
06,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,944.2678562318066
08,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,29.342366577881148
09,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,6.129933731820012
10,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,10.134536776504483
11,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,0.0
12,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,757.4410628930261
13,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,118.714395461032
15,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,5.641863648859002
16,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,27.727750525353468
17,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,186.5679804233801
18,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,138.3562441963703
19,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,97.32180200626406
20,2026-02-14,1,2026-02-21,wk inc flu hosp,quantile,0.01,74.33879464242291
