reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.01,55
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.025,66
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.05,132
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.1,157
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.15,169
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.2,175
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.25,180
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.3,182
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.35,184
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.4,186
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.45,188
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.5,189
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.55,190
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.6,192
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.65,194
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.7,196
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.75,198
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.8,203
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.85,209
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.9,221
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.95,246
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.975,312
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.99,323
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.01,0
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.025,2
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.05,13
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.1,17
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.15,19
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.2,20
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.25,21
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.3,21
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.35,22
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.4,22
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.45,22
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.5,23
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.55,24
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.6,24
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.65,24
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.7,25
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.75,25
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.8,26
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.85,27
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.9,29
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.95,33
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.975,44
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.99,46
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.01,716
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.025,753
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.05,796
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.1,920
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.15,950
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.2,972
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.25,980
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.3,985
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.35,987
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.4,989
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.45,990
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.5,992
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.55,994
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.6,995
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.65,997
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.7,999
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.75,1004
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.8,1012
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.85,1034
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.9,1064
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.95,1188
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.975,1231
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.99,1268
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.01,0
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.025,0
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.05,0
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.1,6
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.15,19
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.2,27
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.25,32
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.3,34
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.35,35
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.4,36
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.45,37
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.5,39
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.55,41
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.6,42
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.65,43
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.7,44
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.75,46
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.8,51
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.85,59
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.9,72
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.95,91
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.975,113
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.99,137
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.01,631
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.025,806
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.05,980
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.1,1179
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.15,1283
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.2,1337
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.25,1344
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.3,1351
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.35,1356
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.4,1360
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.45,1362
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.5,1366
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.55,1370
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.6,1372
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.65,1376
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.7,1381
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.75,1388
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.8,1395
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.85,1449
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.9,1553
2024-12-21,0,wk inc flu hosp,2024-12-21,06,quantile,0.95,1752
