reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.01,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.025,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.05,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.1,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.15,6.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.2,17.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.25,21.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.3,24.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.35,27.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.4,29.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.45,30.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.5,32.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.55,34.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.6,35.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.65,37.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.7,40.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.75,43.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.8,47.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.85,58.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.9,77.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.95,142.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.975,184.0
2026-04-04,0,wk inc flu hosp,2026-04-04,01,quantile,0.99,253.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.01,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.025,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.05,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.1,1.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.15,4.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.2,5.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.25,6.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.3,7.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.35,8.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.4,8.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.45,8.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.5,9.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.55,10.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.6,10.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.65,10.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.7,11.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.75,12.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.8,13.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.85,14.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.9,17.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.95,21.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.975,31.0
2026-04-04,0,wk inc flu hosp,2026-04-04,02,quantile,0.99,38.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.01,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.025,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.05,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.1,44.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.15,70.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.2,100.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.25,109.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.3,115.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.35,119.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.4,121.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.45,123.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.5,125.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.55,127.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.6,129.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.65,131.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.7,135.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.75,141.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.8,150.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.85,180.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.9,206.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.95,308.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.975,395.0
2026-04-04,0,wk inc flu hosp,2026-04-04,04,quantile,0.99,608.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.01,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.025,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.05,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.1,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.15,0.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.2,13.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.25,21.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.3,25.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.35,27.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.4,28.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.45,29.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.5,30.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.55,31.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.6,32.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.65,33.0
2026-04-04,0,wk inc flu hosp,2026-04-04,05,quantile,0.7,35.0
