reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.01,0
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.025,0
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.05,0
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.1,26
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.15,49
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.2,58
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.25,63
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.3,66
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.35,69
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.4,71
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.45,73
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.5,75
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.55,77
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.6,79
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.65,81
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.7,84
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.75,87
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.8,92
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.85,101
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.9,124
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.95,197
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.975,221
2025-04-12,0,wk inc flu hosp,2025-04-12,01,quantile,0.99,302
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.01,0
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.025,0
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.05,0
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.1,1
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.15,4
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.2,5
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.25,6
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.3,7
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.35,7
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.4,8
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.45,8
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.5,9
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.55,10
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.6,10
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.65,11
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.7,11
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.75,12
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.8,13
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.85,14
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.9,17
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.95,23
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.975,32
2025-04-12,0,wk inc flu hosp,2025-04-12,02,quantile,0.99,35
2025-04-12,0,wk inc flu hosp,2025-04-12,04,quantile,0.01,0
2025-04-12,0,wk inc flu hosp,2025-04-12,04,quantile,0.025,0
2025-04-12,0,wk inc flu hosp,2025-04-12,04,quantile,0.05,0
