reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.01,0
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.025,0
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.05,0
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.1,0
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.15,14
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.2,24
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.25,28
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.3,32
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.35,35
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.4,37
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.45,39
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.5,41
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.55,43
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.6,45
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.65,47
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.7,50
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.75,54
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.8,58
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.85,68
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.9,90
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.95,162
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.975,186
2025-04-19,0,wk inc flu hosp,2025-04-19,01,quantile,0.99,268
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.01,0
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.025,0
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.05,0
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.1,4
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.15,7
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.2,8
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.25,9
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.3,10
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.35,11
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.4,11
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.45,11
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.5,12
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.55,13
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.6,13
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.65,13
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.7,14
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.75,15
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.8,16
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.85,17
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.9,20
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.95,26
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.975,35
2025-04-19,0,wk inc flu hosp,2025-04-19,02,quantile,0.99,38
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.01,0
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.025,0
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.05,0
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.1,0
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.15,0
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.2,28
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.25,42
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.3,50
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.35,55
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.4,57
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.45,59
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.5,61
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.55,63
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.6,65
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.65,67
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.7,72
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.75,80
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.8,94
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.85,127
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.9,190
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.95,283
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.975,373
2025-04-19,0,wk inc flu hosp,2025-04-19,04,quantile,0.99,586
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.01,0
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.025,0
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.05,0
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.1,0
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.15,0
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.2,5
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.25,11
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.3,15
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.35,18
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.4,19
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.45,20
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.5,22
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.55,24
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.6,25
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.65,26
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.7,29
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.75,33
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.8,39
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.85,55
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.9,72
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.95,105
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.975,145
2025-04-19,0,wk inc flu hosp,2025-04-19,05,quantile,0.99,209
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.01,0
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.025,0
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.05,0
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.1,30
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.15,211
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.2,310
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.25,363
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.3,370
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.35,378
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.4,384
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.45,387
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.5,391
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.55,395
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.6,398
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.65,404
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.7,412
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.75,419
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.8,472
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.85,571
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.9,752
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.95,938
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.975,1187
2025-04-19,0,wk inc flu hosp,2025-04-19,06,quantile,0.99,1392
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.01,0
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.025,0
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.05,0
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.1,0
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.15,8
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.2,24
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.25,32
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.3,37
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.35,39
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.4,41
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.45,42
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.5,43
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.55,44
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.6,45
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.65,47
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.7,49
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.75,54
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.8,62
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.85,78
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.9,93
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.95,127
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.975,151
2025-04-19,0,wk inc flu hosp,2025-04-19,08,quantile,0.99,281
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.01,0
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.025,0
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.05,0
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.1,0
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.15,13
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.2,26
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.25,32
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.3,34
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.35,36
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.4,37
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.45,38
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.5,39
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.55,40
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.6,41
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.65,42
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.7,44
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.75,46
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.8,52
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.85,65
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.9,80
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.95,117
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.975,142
2025-04-19,0,wk inc flu hosp,2025-04-19,09,quantile,0.99,174
2025-04-19,0,wk inc flu hosp,2025-04-19,10,quantile,0.01,0
2025-04-19,0,wk inc flu hosp,2025-04-19,10,quantile,0.025,0
2025-04-19,0,wk inc flu hosp,2025-04-19,10,quantile,0.05,0
2025-04-19,0,wk inc flu hosp,2025-04-19,10,quantile,0.1,0
