reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.01,415
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.025,490
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.05,537
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.1,591
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.15,607
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.2,614
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.25,617
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.3,621
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.35,622
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.4,624
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.45,627
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.5,628
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.55,629
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.6,632
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.65,634
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.7,635
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.75,639
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.8,642
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.85,649
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.9,665
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.95,719
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.975,766
2025-02-01,0,wk inc flu hosp,2025-02-01,01,quantile,0.99,841
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.01,0
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.025,2
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.05,14
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.1,17
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.15,20
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.2,21
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.25,21
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.3,22
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.35,23
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.4,23
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.45,23
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.5,24
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.55,25
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.6,25
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.65,25
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.7,26
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.75,27
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.8,27
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.85,28
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.9,31
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.95,34
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.975,46
2025-02-01,0,wk inc flu hosp,2025-02-01,02,quantile,0.99,49
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.01,233
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.025,315
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.05,363
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.1,490
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.15,525
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.2,555
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.25,564
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.3,568
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.35,572
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.4,573
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.45,575
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.5,577
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.55,579
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.6,581
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.65,582
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.7,586
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.75,590
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.8,599
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.85,629
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.9,664
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.95,791
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.975,839
2025-02-01,0,wk inc flu hosp,2025-02-01,04,quantile,0.99,921
2025-02-01,0,wk inc flu hosp,2025-02-01,05,quantile,0.01,181
2025-02-01,0,wk inc flu hosp,2025-02-01,05,quantile,0.025,193
2025-02-01,0,wk inc flu hosp,2025-02-01,05,quantile,0.05,217
2025-02-01,0,wk inc flu hosp,2025-02-01,05,quantile,0.1,233
2025-02-01,0,wk inc flu hosp,2025-02-01,05,quantile,0.15,254
