reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.01,0.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.025,0.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.05,0.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.1,0.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.15,12.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.2,17.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.25,21.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.3,25.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.35,26.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.4,28.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.45,29.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.5,31.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.55,33.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.6,34.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.65,36.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.7,37.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.75,41.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.8,45.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.85,50.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.9,66.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.95,119.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.975,161.0
2025-11-29,0,wk inc flu hosp,2025-11-29,01,quantile,0.99,245.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.01,0.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.025,0.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.05,0.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.1,0.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.15,0.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.2,0.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.25,1.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.3,1.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.35,2.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.4,2.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.45,3.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.5,3.0
2025-11-29,0,wk inc flu hosp,2025-11-29,02,quantile,0.55,3.0
