reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.01,0.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.025,0.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.05,0.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.1,29.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.15,44.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.2,48.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.25,52.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.3,55.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.35,57.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.4,59.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.45,60.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.5,62.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.55,64.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.6,65.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.65,67.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.7,69.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.75,72.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.8,76.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.85,80.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.9,95.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.95,149.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.975,192.0
2025-12-13,0,wk inc flu hosp,2025-12-13,01,quantile,0.99,275.0
2025-12-13,0,wk inc flu hosp,2025-12-13,02,quantile,0.01,0.0
2025-12-13,0,wk inc flu hosp,2025-12-13,02,quantile,0.025,0.0
2025-12-13,0,wk inc flu hosp,2025-12-13,02,quantile,0.05,0.0
2025-12-13,0,wk inc flu hosp,2025-12-13,02,quantile,0.1,2.0
2025-12-13,0,wk inc flu hosp,2025-12-13,02,quantile,0.15,4.0
