reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.01,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.025,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.05,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.1,17.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.15,24.45
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.2,29.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.25,32.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.3,33.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.35,35.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.4,37.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.45,38.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.5,39.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.55,40.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.6,41.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.65,43.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.7,45.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.75,46.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.8,49.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.85,53.54999999999999
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.9,61.0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.95,81.85
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.975,128.49999999999966
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.99,161.07999999999996
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.01,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.025,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.05,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.1,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.15,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.2,1.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.25,2.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.3,2.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.35,3.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.4,3.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.45,4.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.5,4.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.55,4.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.6,5.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.65,5.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.7,6.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.75,6.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.8,7.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.85,8.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.9,9.0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.95,13.849999999999993
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.975,21.69999999999993
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.99,27.539999999999985
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.01,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.025,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.05,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.1,33.3
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.15,58.45
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.2,65.60000000000001
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.25,71.75
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.3,75.89999999999999
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.35,79.0
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.4,80.0
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.45,82.0
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.5,84.0
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.55,86.0
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.6,88.0
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.65,89.0
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.7,92.09999999999997
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.75,96.25
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.8,102.40000000000002
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.85,109.54999999999998
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.9,134.70000000000002
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.95,260.24999999999994
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.975,303.39999999999986
2024-04-13,0,wk inc flu hosp,2024-04-13,04,quantile,0.99,357.2399999999999
2024-04-13,0,wk inc flu hosp,2024-04-13,05,quantile,0.01,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,05,quantile,0.025,0.0
2024-04-13,0,wk inc flu hosp,2024-04-13,05,quantile,0.05,12.300000000000008
2024-04-13,0,wk inc flu hosp,2024-04-13,05,quantile,0.1,33.10000000000002
2024-04-13,0,wk inc flu hosp,2024-04-13,05,quantile,0.15,46.0
2024-04-13,0,wk inc flu hosp,2024-04-13,05,quantile,0.2,51.0
2024-04-13,0,wk inc flu hosp,2024-04-13,05,quantile,0.25,54.0
2024-04-13,0,wk inc flu hosp,2024-04-13,05,quantile,0.3,56.0
2024-04-13,0,wk inc flu hosp,2024-04-13,05,quantile,0.35,58.0
