reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.01,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.025,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.05,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.1,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.15,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.2,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.25,4.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.3,7.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.35,9.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.4,11.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.45,12.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.5,14.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.55,16.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.6,17.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.65,19.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.7,21.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.75,24.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.8,29.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.85,37.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.9,58.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.95,123.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.975,166.0
2026-05-30,0,wk inc flu hosp,2026-05-30,01,quantile,0.99,233.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.01,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.025,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.05,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.1,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.15,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.2,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.25,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.3,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.35,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.4,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.45,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.5,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.55,1.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.6,1.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.65,1.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.7,2.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.75,3.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.8,3.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.85,5.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.9,7.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.95,12.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.975,22.0
2026-05-30,0,wk inc flu hosp,2026-05-30,02,quantile,0.99,29.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.01,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.025,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.05,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.1,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.15,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.2,31.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.25,39.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.3,44.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.35,47.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.4,49.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.45,51.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.5,53.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.55,55.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.6,57.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.65,59.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.7,62.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.75,67.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.8,75.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.85,106.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.9,131.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.95,228.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.975,320.0
2026-05-30,0,wk inc flu hosp,2026-05-30,04,quantile,0.99,520.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.01,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.025,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.05,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.1,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.15,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.2,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.25,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.3,3.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.35,5.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.4,6.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.45,7.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.5,8.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.55,9.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.6,10.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.65,11.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.7,13.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.75,17.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.8,23.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.85,38.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.9,54.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.95,74.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.975,114.0
2026-05-30,0,wk inc flu hosp,2026-05-30,05,quantile,0.99,173.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.01,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.025,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.05,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.1,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.15,2.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.2,74.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.25,98.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.3,107.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.35,114.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.4,119.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.45,122.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.5,126.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.55,130.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.6,133.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.65,138.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.7,145.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.75,154.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.8,178.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.85,250.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.9,381.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.95,629.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.975,832.0
2026-05-30,0,wk inc flu hosp,2026-05-30,06,quantile,0.99,1031.0
2026-05-30,0,wk inc flu hosp,2026-05-30,08,quantile,0.01,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,08,quantile,0.025,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,08,quantile,0.05,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,08,quantile,0.1,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,08,quantile,0.15,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,08,quantile,0.2,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,08,quantile,0.25,0.0
2026-05-30,0,wk inc flu hosp,2026-05-30,08,quantile,0.3,3.0
