reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.01,280
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.025,305
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.05,362
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.1,397
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.15,410
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.2,416
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.25,420
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.3,423
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.35,425
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.4,427
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.45,429
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.5,430
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.55,431
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.6,433
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.65,435
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.7,437
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.75,440
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.8,444
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.85,450
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.9,463
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.95,498
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.975,555
2024-12-28,0,wk inc flu hosp,2024-12-28,01,quantile,0.99,580
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.01,0
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.025,0
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.05,5
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.1,9
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.15,11
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.2,12
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.25,13
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.3,13
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.35,14
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.4,14
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.45,14
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.5,15
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.55,16
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.6,16
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.65,16
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.7,17
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.75,17
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.8,18
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.85,19
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.9,21
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.95,25
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.975,36
2024-12-28,0,wk inc flu hosp,2024-12-28,02,quantile,0.99,38
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.01,138
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.025,174
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.05,233
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.1,362
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.15,390
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.2,418
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.25,425
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.3,431
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.35,433
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.4,435
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.45,436
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.5,438
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.55,440
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.6,441
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.65,443
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.7,445
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.75,451
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.8,458
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.85,486
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.9,514
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.95,643
2024-12-28,0,wk inc flu hosp,2024-12-28,04,quantile,0.975,702
