reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.01,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.025,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.05,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.1,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.15,0.3499999999999973
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.2,5.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.25,8.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.3,9.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.35,11.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.4,13.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.45,14.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.5,15.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.55,16.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.6,17.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.65,19.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.7,21.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.75,22.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.8,25.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.85,29.64999999999999
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.9,37.0
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.95,57.54999999999998
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.975,101.49999999999947
2024-05-04,0,wk inc flu hosp,2024-05-04,01,quantile,0.99,136.8399999999999
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.01,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.025,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.05,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.1,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.15,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.2,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.25,1.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.3,2.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.35,2.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.4,2.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.45,3.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.5,3.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.55,3.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.6,4.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.65,4.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.7,4.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.75,5.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.8,6.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.85,6.649999999999991
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.9,8.0
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.95,12.549999999999976
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.975,20.09999999999989
2024-05-04,0,wk inc flu hosp,2024-05-04,02,quantile,0.99,26.41999999999994
2024-05-04,0,wk inc flu hosp,2024-05-04,04,quantile,0.01,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,04,quantile,0.025,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,04,quantile,0.05,0.0
2024-05-04,0,wk inc flu hosp,2024-05-04,04,quantile,0.1,55.900000000000006
2024-05-04,0,wk inc flu hosp,2024-05-04,04,quantile,0.15,81.0
2024-05-04,0,wk inc flu hosp,2024-05-04,04,quantile,0.2,87.80000000000001
