reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.01,226.91
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.025,267.50000000000006
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.05,307.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.1,332.7
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.15,337.54999999999995
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.2,341.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.25,343.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.3,345.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.35,346.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.4,348.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.45,349.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.5,350.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.55,351.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.6,352.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.65,354.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.7,355.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.75,357.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.8,359.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.85,362.45
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.9,367.3
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.95,393.0
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.975,432.4999999999994
2024-01-13,0,wk inc flu hosp,2024-01-13,01,quantile,0.99,473.0899999999999
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.01,0.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.025,0.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.05,0.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.1,0.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.15,0.5499999999999986
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.2,1.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.25,2.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.3,3.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.35,3.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.4,3.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.45,4.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.5,4.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.55,4.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.6,5.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.65,5.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.7,5.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.75,6.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.8,7.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.85,7.44999999999998
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.9,9.0
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.95,14.149999999999974
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.975,24.149999999999945
2024-01-13,0,wk inc flu hosp,2024-01-13,02,quantile,0.99,28.02999999999998
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.01,672.64
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.025,723.175
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.05,809.3000000000002
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.1,895.5
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.15,913.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.2,921.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.25,926.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.3,930.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.35,932.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.4,933.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.45,935.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.5,937.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.55,939.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.6,941.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.65,942.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.7,944.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.75,948.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.8,953.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.85,961.0
2024-01-13,0,wk inc flu hosp,2024-01-13,04,quantile,0.9,978.5
