reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.01,0
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.025,0
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.05,49
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.1,73
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.15,84
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.2,89
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.25,93
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.3,95
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.35,97
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.4,99
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.45,101
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.5,102
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.55,103
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.6,105
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.65,107
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.7,109
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.75,111
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.8,115
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.85,120
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.9,131
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.95,155
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.975,225
2024-12-14,0,wk inc flu hosp,2024-12-14,01,quantile,0.99,237
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.01,0
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.025,0
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.05,4
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.1,9
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.15,10
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.2,11
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.25,12
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.3,12
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.35,13
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.4,13
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.45,13
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.5,14
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.55,15
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.6,15
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.65,15
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.7,16
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.75,16
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.8,17
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.85,18
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.9,19
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.95,24
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.975,35
2024-12-14,0,wk inc flu hosp,2024-12-14,02,quantile,0.99,37
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.01,604
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.025,640
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.05,683
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.1,809
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.15,846
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.2,861
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.25,868
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.3,874
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.35,875
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.4,877
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.45,878
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.5,880
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.55,882
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.6,883
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.65,885
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.7,886
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.75,892
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.8,899
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.85,914
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.9,951
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.95,1077
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.975,1120
2024-12-14,0,wk inc flu hosp,2024-12-14,04,quantile,0.99,1156
2024-12-14,0,wk inc flu hosp,2024-12-14,05,quantile,0.01,0
2024-12-14,0,wk inc flu hosp,2024-12-14,05,quantile,0.025,0
2024-12-14,0,wk inc flu hosp,2024-12-14,05,quantile,0.05,0
2024-12-14,0,wk inc flu hosp,2024-12-14,05,quantile,0.1,0
2024-12-14,0,wk inc flu hosp,2024-12-14,05,quantile,0.15,1
2024-12-14,0,wk inc flu hosp,2024-12-14,05,quantile,0.2,7
2024-12-14,0,wk inc flu hosp,2024-12-14,05,quantile,0.25,11
2024-12-14,0,wk inc flu hosp,2024-12-14,05,quantile,0.3,13
2024-12-14,0,wk inc flu hosp,2024-12-14,05,quantile,0.35,14
2024-12-14,0,wk inc flu hosp,2024-12-14,05,quantile,0.4,15
2024-12-14,0,wk inc flu hosp,2024-12-14,05,quantile,0.45,16
