location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,323.36863490914004,2025-02-15,2025-02-15,quantile,wk inc flu hosp
02,0,0.01,9.786025073693498,2025-02-15,2025-02-15,quantile,wk inc flu hosp
04,0,0.01,136.81184876202974,2025-02-15,2025-02-15,quantile,wk inc flu hosp
05,0,0.01,284.62519208514107,2025-02-15,2025-02-15,quantile,wk inc flu hosp
06,0,0.01,1618.2000188897816,2025-02-15,2025-02-15,quantile,wk inc flu hosp
08,0,0.01,267.23137939032284,2025-02-15,2025-02-15,quantile,wk inc flu hosp
09,0,0.01,296.3687089047521,2025-02-15,2025-02-15,quantile,wk inc flu hosp
10,0,0.01,56.164397116958064,2025-02-15,2025-02-15,quantile,wk inc flu hosp
11,0,0.01,140.5795659198779,2025-02-15,2025-02-15,quantile,wk inc flu hosp
12,0,0.01,1596.2170467557594,2025-02-15,2025-02-15,quantile,wk inc flu hosp
13,0,0.01,618.6527589531647,2025-02-15,2025-02-15,quantile,wk inc flu hosp
15,0,0.01,36.59073915864731,2025-02-15,2025-02-15,quantile,wk inc flu hosp
16,0,0.01,39.55293677192465,2025-02-15,2025-02-15,quantile,wk inc flu hosp
17,0,0.01,1203.535046385783,2025-02-15,2025-02-15,quantile,wk inc flu hosp
18,0,0.01,1028.844318274629,2025-02-15,2025-02-15,quantile,wk inc flu hosp
19,0,0.01,333.4063359122023,2025-02-15,2025-02-15,quantile,wk inc flu hosp
20,0,0.01,230.19389892854844,2025-02-15,2025-02-15,quantile,wk inc flu hosp
21,0,0.01,579.9426050208012,2025-02-15,2025-02-15,quantile,wk inc flu hosp
22,0,0.01,209.4420228202287,2025-02-15,2025-02-15,quantile,wk inc flu hosp
23,0,0.01,107.59646899748948,2025-02-15,2025-02-15,quantile,wk inc flu hosp
24,0,0.01,586.6137887619941,2025-02-15,2025-02-15,quantile,wk inc flu hosp
25,0,0.01,976.7928313018862,2025-02-15,2025-02-15,quantile,wk inc flu hosp
26,0,0.01,968.2132726398356,2025-02-15,2025-02-15,quantile,wk inc flu hosp
27,0,0.01,315.4304682269477,2025-02-15,2025-02-15,quantile,wk inc flu hosp
28,0,0.01,201.82235403388594,2025-02-15,2025-02-15,quantile,wk inc flu hosp
29,0,0.01,402.7505970420977,2025-02-15,2025-02-15,quantile,wk inc flu hosp
30,0,0.01,90.3867982486659,2025-02-15,2025-02-15,quantile,wk inc flu hosp
31,0,0.01,169.39785296273078,2025-02-15,2025-02-15,quantile,wk inc flu hosp
32,0,0.01,80.44405842944633,2025-02-15,2025-02-15,quantile,wk inc flu hosp
