location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,5.361921096589625
02,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
04,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,17.670953859872608
05,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.044066277454560744
06,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,75.00593441334048
08,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
09,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
10,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
11,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
12,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,49.469528170853806
13,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,2.728229509505847
15,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.6809767086946548
16,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.9483285737138913
17,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
18,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,4.727061521989031
19,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
20,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
21,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.8529946680073184
22,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,6.514458753500369
23,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
24,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.45822263012789527
25,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,2.686142812377228
26,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,4.049991992535484
27,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,1.5640613955985367
28,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,3.332174571612623
29,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
30,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
31,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
32,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,10.108632854980783
33,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
34,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,14.17686865447724
35,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
36,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,4.6081756654420545
37,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
38,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.5914383967688547
39,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
40,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
41,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
42,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,68.739500564894
44,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.9207113869281017
45,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
46,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
47,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,15.164031138866106
48,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,51.28597972414919
49,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
50,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
51,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,4.0164527557089915
53,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,8.956829502767551
54,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
55,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,0.0
56,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,1.3529988860046316
72,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,35.889361962460065
US,2026-05-23,0,2026-05-23,wk inc flu hosp,quantile,0.01,577.7721191254288
01,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,3.4840714936003723
02,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
04,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,13.495102414509176
05,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
06,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,60.67810835103453
08,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
09,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
10,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
11,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
12,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,42.11516284441127
13,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
15,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
16,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.229872028288289
17,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
18,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,3.2359328791138293
19,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
20,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
21,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
22,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,5.175567900576715
23,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
24,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
25,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.8403686461272505
26,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,1.414773887811869
27,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
28,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,2.3658588655234833
29,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
30,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
31,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
32,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,6.554443945000507
33,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
34,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,9.72080720212425
35,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
36,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
37,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
38,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.2764078533797429
39,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
40,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
41,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.0
42,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,58.2257671146967
44,2026-05-23,1,2026-05-30,wk inc flu hosp,quantile,0.01,0.22702587083618642
