reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.01,1424.2811279296875
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.025,1453.3480224609375
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.05,1540.5489501953125
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.1,1653.9100830078125
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.15,1710.5906494140625
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.2,1744.0177001953125
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.25,1794.8848876953125
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.3,1831.218505859375
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.35,1889.3525390625
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.4,1935.8595703125002
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.45,1976.5533447265625
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.5,2020.1536865234375
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.55,2063.75439453125
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.6,2121.88818359375
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.65,2150.955078125
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.7,2209.089111328125
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.75,2267.222900390625
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.8,2325.35693359375
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.85,2416.917895507813
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.9,2499.758544921875
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.95,2588.413061523437
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.975,2703.227294921875
2023-10-28,wk inc flu hosp,-1,US,2023-10-21,quantile,0.99,2732.584858398437
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.01,1394.9235620117188
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.025,1481.6883636474608
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.05,1568.1625000000001
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.1,1767.2713134765627
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.15,1914.0593994140625
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.2,2005.6202392578125
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.25,2063.75439453125
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.3,2121.88818359375
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.35,2209.089111328125
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.4,2267.222900390625
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.45,2325.35693359375
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.5,2368.957275390625
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.55,2412.557861328125
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.6,2511.385302734375
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.65,2616.026611328125
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.7,2732.294189453125
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.75,2834.02880859375
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.8,2970.6434570312504
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.85,3168.298828125
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.9,3435.7147460937495
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.95,3836.8388671875
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.975,3956.0133789062506
2023-10-28,wk inc flu hosp,0,US,2023-10-28,quantile,0.99,4215.872148437499
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.01,1394.9235620117188
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.025,1452.6213500976562
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.05,1568.1625000000001
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.1,1744.0177001953125
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.15,1972.193292236328
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.2,2063.75439453125
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.25,2180.02197265625
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.3,2296.289794921875
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.35,2383.49072265625
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.4,2499.758544921875
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.45,2632.0134033203126
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.5,2717.7607421875
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.55,2832.5754638671874
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.6,2964.830078125
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.65,3052.031005859375
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.7,3313.633544921875
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.75,3400.83447265625
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.8,3726.3844238281254
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.85,3924.039794921875
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.9,4275.749951171875
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.95,4739.367895507812
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.975,5116.5113525390625
2023-10-28,wk inc flu hosp,1,US,2023-11-04,quantile,0.99,5378.259702148437
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.01,1365.2750866699218
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.025,1453.3480224609375
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.05,1569.6158447265625
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.1,1825.405126953125
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.15,2088.461254882812
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.2,2150.955078125
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.25,2238.156005859375
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.3,2325.35693359375
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.35,2499.758544921875
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.4,2703.227294921875
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.45,2935.762939453125
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.5,3110.164794921875
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.55,3268.5796142578124
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.6,3400.83447265625
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.65,3488.03515625
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.7,3729.2911132812496
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.75,4040.307373046875
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.8,4447.2451171875
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.85,4742.274584960937
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.9,5063.464257812499
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.95,5759.618334960936
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.975,6459.405310058595
2023-10-28,wk inc flu hosp,2,US,2023-11-11,quantile,0.99,6890.032304687499
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.01,1394.9235620117188
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.025,1480.9616912841798
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.05,1568.1625000000001
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.1,1799.244921875
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.15,1976.5533447265625
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.2,2203.2756835937503
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.25,2354.423828125
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.3,2491.0384765625
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.35,2653.8135742187496
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.4,2778.8013671875
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.45,2964.830078125
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.5,3270.032958984375
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.55,3488.03515625
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.6,3877.53251953125
2023-10-28,wk inc flu hosp,3,US,2023-11-18,quantile,0.65,4127.50830078125
