"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.01",49.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.025",50.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.05",52
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.1",55.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.15",58
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.2",58
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.25",58.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.3",59.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.35",59.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.4",60
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.45",60.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.5",61.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.55",62.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.6",63
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.65",63.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.7",65.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.75",66.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.8",68.5
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.85",72
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.9",76
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.95",79
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.975",81
"01","2023-11-18",0,"wk inc flu hosp","2023-11-18","quantile","0.99",82.5
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.01",48
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.025",50
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.05",52
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.1",55
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.15",57
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.2",58
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.25",59.5
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.3",60.5
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.35",61.5
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.4",62.5
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.45",63.5
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.5",64.5
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.55",66.5
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.6",68
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.65",70
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.7",72
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.75",74
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.8",76
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.85",79.5
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.9",82.5
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.95",87
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.975",92
"01","2023-11-18",1,"wk inc flu hosp","2023-11-25","quantile","0.99",96.5
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.01",46.5
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.025",49.5
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.05",52
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.1",55.5
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.15",57
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.2",59
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.25",61
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.3",62
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.35",63.5
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.4",65.5
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.45",67
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.5",69
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.55",70.5
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.6",73
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.65",74.5
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.7",77
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.75",79
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.8",82
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.85",85
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.9",89.5
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.95",96
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.975",102
"01","2023-11-18",2,"wk inc flu hosp","2023-12-02","quantile","0.99",108
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.01",46
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.025",49.5
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.05",52.5
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.1",56
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.15",58.5
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.2",61
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.25",62.5
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.3",65
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.35",67
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.4",69
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.45",70.5
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.5",72.5
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.55",74
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.6",76.5
"01","2023-11-18",3,"wk inc flu hosp","2023-12-09","quantile","0.65",78.5
