"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.01",12
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.025",12
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.05",12
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.1",12
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.15",12
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.2",12.5
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.25",13
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.3",13
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.35",13
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.4",13.5
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.45",14
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.5",14.5
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.55",16.5
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.6",17
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.65",17
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.7",17
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.75",17.5
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.8",17.5
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.85",17.5
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.9",18
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.95",18.5
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.975",18.5
"01",2024-11-09,0,"wk inc flu hosp",2024-11-09,"quantile","0.99",19
