"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.01",39.5
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.025",40.5
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.05",42
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.1",44.5
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.15",47
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.2",50
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.25",51.5
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.3",53
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.35",54
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.4",55
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.45",55.5
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.5",56.5
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.55",57.5
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.6",58.5
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.65",59
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.7",59
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.75",60
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.8",61
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.85",62
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.9",65
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.95",68
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.975",70
"01","2024-03-30",0,"wk inc flu hosp","2024-03-30","quantile","0.99",71
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.01",29
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.025",31.5
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.05",35
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.1",39
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.15",42
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.2",44
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.25",45.5
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.3",47.5
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.35",49
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.4",50.5
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.45",52.5
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.5",54
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.55",55
"01","2024-03-30",1,"wk inc flu hosp","2024-04-06","quantile","0.6",56
