location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,64.91606103346098
02,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,2.960204279080598
04,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,221.48471633791664
05,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,23.74956959873305
06,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,522.7729918825829
08,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,76.04793599375569
09,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,41.83464654854253
10,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,1.6840924398323143
11,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,4.0527755315130225
12,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,504.5350459654574
13,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,124.38741464888426
15,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,12.48027785942361
16,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,19.195502717443393
17,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,135.9810599790222
18,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,118.41693611516537
19,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,9.211739106748798
20,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,12.963294040853159
21,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,25.64242340932887
22,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,97.99513852180336
23,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,5.56109138066842
24,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,42.47503111673854
25,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,18.472843746798233
26,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,101.70322469415896
27,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,25.088893800957724
28,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,46.094471204922975
29,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,86.82865405395752
30,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,9.980749117914568
31,2023-12-16,0,2023-12-16,wk inc flu hosp,quantile,0.01,3.5784400101133302
