location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,95.49797249693175
02,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,15.152773687986556
04,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,227.7390303604406
05,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,78.14586823466719
06,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,666.4670223273831
08,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,199.69624581416477
09,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,176.24983068073203
10,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,49.772520538313174
11,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,16.407654921841527
12,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,451.5062429892946
13,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,75.52329563596248
15,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,26.73463831970048
16,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,70.77060012529078
17,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,790.3120642868363
18,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,803.9502403121273
19,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,180.97986887071022
20,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,176.59688214723027
21,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,352.87727400306744
22,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,116.65821108834587
23,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,130.17289795170004
24,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,390.82596517984814
25,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,668.9098584396838
26,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,762.3308885720924
27,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,125.32096058091749
28,2025-03-01,0,2025-03-01,wk inc flu hosp,quantile,0.01,64.03141834749964
